nodes,area_width_m,area_height_m,channel_model,ai_compute_scale,baseline,paired_runs,energy_mj_full_mean,energy_mj_baseline_mean,energy_mj_diff_mean,energy_mj_diff_ci95_low,energy_mj_diff_ci95_high,energy_mj_wilcoxon_p,f1_full_mean,f1_baseline_mean,f1_diff_mean,f1_diff_ci95_low,f1_diff_ci95_high,f1_wilcoxon_p,dcr_full_mean,dcr_baseline_mean,dcr_diff_mean,dcr_diff_ci95_low,dcr_diff_ci95_high,dcr_wilcoxon_p,tx_packets_full_mean,tx_packets_baseline_mean,tx_packets_diff_mean,tx_packets_diff_ci95_low,tx_packets_diff_ci95_high,tx_packets_wilcoxon_p,collisions_full_mean,collisions_baseline_mean,collisions_diff_mean,collisions_diff_ci95_low,collisions_diff_ci95_high,collisions_wilcoxon_p
20,500,500,log_normal,0.1,distributed_edge,10,118.0904,283.32385999999997,-165.23345999999998,-171.93430269545152,-158.53261730454844,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,346.7,-311.7,-321.85528858389665,-301.5447114161033,0.001953125,161.7,3798.5,-3636.8,-3965.6952678312323,-3307.904732168768,0.001953125
20,500,500,log_normal,0.25,periodic,10,148.19833,403.88,-255.68167,-259.8575081356874,-251.50583186431257,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,600.0,-565.0,-567.3915926817825,-562.6084073182175,0.001953125,161.7,6714.6,-6552.9,-6980.423027827352,-6125.376972172648,0.001953125
20,500,500,log_normal,0.25,event_driven,10,148.19833,274.02386,-125.82553,-132.6716535418092,-118.97940645819081,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,346.7,-311.7,-321.85528858389665,-301.5447114161033,0.001953125,161.7,3798.5,-3636.8,-3965.6952678312323,-3307.904732168768,0.001953125
20,500,500,log_normal,0.25,distributed_edge,10,148.19833,297.27386,-149.07553000000001,-155.9216535418092,-142.22940645819082,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,346.7,-311.7,-321.85528858389665,-301.5447114161033,0.001953125,161.7,3798.5,-3636.8,-3965.6952678312323,-3307.904732168768,0.001953125
20,500,500,log_normal,0.5,periodic,10,198.3782,403.88,-205.5018,-210.09350993356108,-200.91009006643893,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,600.0,-565.0,-567.3915926817825,-562.6084073182175,0.001953125,161.7,6714.6,-6552.9,-6980.423027827352,-6125.376972172648,0.001953125
20,500,500,log_normal,0.5,event_driven,10,198.3782,274.02386,-75.64566,-82.74708148839498,-68.54423851160503,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,346.7,-311.7,-321.85528858389665,-301.5447114161033,0.001953125,161.7,3798.5,-3636.8,-3965.6952678312323,-3307.904732168768,0.001953125
20,500,500,log_normal,0.5,distributed_edge,10,198.3782,320.52386,-122.14566,-129.24708148839497,-115.04423851160503,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,346.7,-311.7,-321.85528858389665,-301.5447114161033,0.001953125,161.7,3798.5,-3636.8,-3965.6952678312323,-3307.904732168768,0.001953125
20,500,500,log_normal,0.75,periodic,10,248.55808,403.88,-155.32192,-160.32996192598705,-150.31387807401296,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,600.0,-565.0,-567.3915926817825,-562.6084073182175,0.001953125,161.7,6714.6,-6552.9,-6980.423027827352,-6125.376972172648,0.001953125
20,500,500,log_normal,0.75,event_driven,10,248.55808,274.02386,-25.465780000000002,-32.837439976739624,-18.09412002326038,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,346.7,-311.7,-321.85528858389665,-301.5447114161033,0.001953125,161.7,3798.5,-3636.8,-3965.6952678312323,-3307.904732168768,0.001953125
20,500,500,log_normal,0.75,distributed_edge,10,248.55808,343.77386,-95.21578,-102.58743997673962,-87.84412002326037,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,346.7,-311.7,-321.85528858389665,-301.5447114161033,0.001953125,161.7,3798.5,-3636.8,-3965.6952678312323,-3307.904732168768,0.001953125
20,500,500,log_normal,1.0,periodic,10,298.73795,403.88,-105.14204999999998,-110.56678225913407,-99.7173177408659,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,600.0,-565.0,-567.3915926817825,-562.6084073182175,0.001953125,161.7,6714.6,-6552.9,-6980.423027827352,-6125.376972172648,0.001953125
20,500,500,log_normal,1.0,event_driven,10,298.73795,274.02386,24.714090000000006,17.0588166155197,32.36936338448031,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,346.7,-311.7,-321.85528858389665,-301.5447114161033,0.001953125,161.7,3798.5,-3636.8,-3965.6952678312323,-3307.904732168768,0.001953125
20,500,500,log_normal,1.0,distributed_edge,10,298.73795,367.02386,-68.28591,-75.94118338448031,-60.6306366155197,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,346.7,-311.7,-321.85528858389665,-301.5447114161033,0.001953125,161.7,3798.5,-3636.8,-3965.6952678312323,-3307.904732168768,0.001953125
20,500,500,log_normal,1.25,periodic,10,348.91783,403.88,-54.96216999999999,-60.803870179025495,-49.12046982097449,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,600.0,-565.0,-567.3915926817825,-562.6084073182175,0.001953125,161.7,6714.6,-6552.9,-6980.423027827352,-6125.376972172648,0.001953125
20,500,500,log_normal,1.25,event_driven,10,348.91783,274.02386,74.89397,66.94315549280545,82.84478450719455,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,346.7,-311.7,-321.85528858389665,-301.5447114161033,0.001953125,161.7,3798.5,-3636.8,-3965.6952678312323,-3307.904732168768,0.001953125
20,500,500,log_normal,1.25,distributed_edge,10,348.91783,390.27386,-41.35603,-49.30684450719455,-33.405215492805446,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,346.7,-311.7,-321.85528858389665,-301.5447114161033,0.001953125,161.7,3798.5,-3636.8,-3965.6952678312323,-3307.904732168768,0.001953125
20,500,500,log_normal,1.5,periodic,10,399.09770000000003,403.88,-4.782299999999992,-11.041194255762482,1.4765942557624978,0.193359375,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,600.0,-565.0,-567.3915926817825,-562.6084073182175,0.001953125,161.7,6714.6,-6552.9,-6980.423027827352,-6125.376972172648,0.001953125
20,500,500,log_normal,1.5,event_driven,10,399.09770000000003,274.02386,125.07384,116.81682169563449,133.3308583043655,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,346.7,-311.7,-321.85528858389665,-301.5447114161033,0.001953125,161.7,3798.5,-3636.8,-3965.6952678312323,-3307.904732168768,0.001953125
20,500,500,log_normal,1.5,distributed_edge,10,399.09770000000003,413.52386,-14.42616,-22.683178304365516,-6.169141695634483,0.005859375,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,346.7,-311.7,-321.85528858389665,-301.5447114161033,0.001953125,161.7,3798.5,-3636.8,-3965.6952678312323,-3307.904732168768,0.001953125
20,500,500,log_normal,2.0,periodic,10,499.45745,403.88,95.57745,88.48365610825608,102.67124389174391,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,600.0,-565.0,-567.3915926817825,-562.6084073182175,0.001953125,161.7,6714.6,-6552.9,-6980.423027827352,-6125.376972172648,0.001953125
20,500,500,log_normal,2.0,event_driven,10,499.45745,274.02386,225.43359,216.53664618662668,234.33053381337334,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,346.7,-311.7,-321.85528858389665,-301.5447114161033,0.001953125,161.7,3798.5,-3636.8,-3965.6952678312323,-3307.904732168768,0.001953125
20,500,500,log_normal,2.0,distributed_edge,10,499.45745,460.02386,39.433589999999995,30.536646186626673,48.33053381337332,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,346.7,-311.7,-321.85528858389665,-301.5447114161033,0.001953125,161.7,3798.5,-3636.8,-3965.6952678312323,-3307.904732168768,0.001953125
20,500,500,log_normal,3.0,periodic,10,700.17695,403.88,296.29695,287.5319872229771,305.0619127770229,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,600.0,-565.0,-567.3915926817825,-562.6084073182175,0.001953125,161.7,6714.6,-6552.9,-6980.423027827352,-6125.376972172648,0.001953125
20,500,500,log_normal,3.0,event_driven,10,700.17695,274.02386,426.15308999999996,415.8907083634445,436.4154716365554,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,346.7,-311.7,-321.85528858389665,-301.5447114161033,0.001953125,161.7,3798.5,-3636.8,-3965.6952678312323,-3307.904732168768,0.001953125
20,500,500,log_normal,3.0,distributed_edge,10,700.17695,553.02386,147.15309,136.89070836344453,157.41547163655545,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,346.7,-311.7,-321.85528858389665,-301.5447114161033,0.001953125,161.7,3798.5,-3636.8,-3965.6952678312323,-3307.904732168768,0.001953125
20,500,500,log_normal,4.0,periodic,10,900.89645,403.88,497.01645,486.57922325169903,507.453676748301,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,600.0,-565.0,-567.3915926817825,-562.6084073182175,0.001953125,161.7,6714.6,-6552.9,-6980.423027827352,-6125.376972172648,0.001953125
20,500,500,log_normal,4.0,event_driven,10,900.89645,274.02386,626.87259,615.1642248921337,638.5809551078662,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,346.7,-311.7,-321.85528858389665,-301.5447114161033,0.001953125,161.7,3798.5,-3636.8,-3965.6952678312323,-3307.904732168768,0.001953125
20,500,500,log_normal,4.0,distributed_edge,10,900.89645,646.02386,254.87259,243.16422489213372,266.58095510786626,0.001953125,0.99744,1.0,-0.0025599999999999954,-0.007577599999999987,0.0024575999999999964,1.0,0.995,1.0,-0.0050000000000000044,-0.014800000000000011,0.004800000000000002,1.0,35.0,346.7,-311.7,-321.85528858389665,-301.5447114161033,0.001953125,161.7,3798.5,-3636.8,-3965.6952678312323,-3307.904732168768,0.001953125
20,500,500,rician,0.1,periodic,10,119.4166,403.88,-284.4634,-288.72701643195387,-280.1997835680461,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,600.0,-563.2,-565.2824839868666,-561.1175160131335,0.001953125,153.5,6072.8,-5919.3,-6300.834254250156,-5537.765745749844,0.001953125
20,500,500,rician,0.1,event_driven,10,119.4166,273.75386,-154.33726,-159.96471184607293,-148.70980815392704,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,346.7,-309.9,-319.96409053130094,-299.835909468699,0.001953125,153.5,3422.2,-3268.7,-3574.8914888460777,-2962.508511153922,0.001953125
20,500,500,rician,0.1,distributed_edge,10,119.4166,283.05386,-163.63726,-169.26471184607294,-158.00980815392705,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,346.7,-309.9,-319.96409053130094,-299.835909468699,0.001953125,153.5,3422.2,-3268.7,-3574.8914888460777,-2962.508511153922,0.001953125
20,500,500,rician,0.25,periodic,10,149.56862,403.88,-254.31137999999999,-258.8642419077976,-249.75851809220237,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,600.0,-563.2,-565.2824839868666,-561.1175160131335,0.001953125,153.5,6072.8,-5919.3,-6300.834254250156,-5537.765745749844,0.001953125
20,500,500,rician,0.25,event_driven,10,149.56862,273.75386,-124.18524,-129.90708445451116,-118.46339554548882,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,346.7,-309.9,-319.96409053130094,-299.835909468699,0.001953125,153.5,3422.2,-3268.7,-3574.8914888460777,-2962.508511153922,0.001953125
20,500,500,rician,0.25,distributed_edge,10,149.56862,297.00386,-147.43524,-153.15708445451116,-141.71339554548882,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,346.7,-309.9,-319.96409053130094,-299.835909468699,0.001953125,153.5,3422.2,-3268.7,-3574.8914888460777,-2962.508511153922,0.001953125
20,500,500,rician,0.5,periodic,10,199.822,403.88,-204.058,-209.09344646859765,-199.02255353140234,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,600.0,-563.2,-565.2824839868666,-561.1175160131335,0.001953125,153.5,6072.8,-5919.3,-6300.834254250156,-5537.765745749844,0.001953125
20,500,500,rician,0.5,event_driven,10,199.822,273.75386,-73.93186,-79.83963318324852,-68.02408681675148,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,346.7,-309.9,-319.96409053130094,-299.835909468699,0.001953125,153.5,3422.2,-3268.7,-3574.8914888460777,-2962.508511153922,0.001953125
20,500,500,rician,0.5,distributed_edge,10,199.822,320.25386,-120.43186,-126.33963318324852,-114.52408681675148,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,346.7,-309.9,-319.96409053130094,-299.835909468699,0.001953125,153.5,3422.2,-3268.7,-3574.8914888460777,-2962.508511153922,0.001953125
20,500,500,rician,0.75,periodic,10,250.07537,403.88,-153.80463,-159.32313316803206,-148.28612683196795,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,600.0,-563.2,-565.2824839868666,-561.1175160131335,0.001953125,153.5,6072.8,-5919.3,-6300.834254250156,-5537.765745749844,0.001953125
20,500,500,rician,0.75,event_driven,10,250.07537,273.75386,-23.678489999999996,-29.80508543977482,-17.551894560225172,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,346.7,-309.9,-319.96409053130094,-299.835909468699,0.001953125,153.5,3422.2,-3268.7,-3574.8914888460777,-2962.508511153922,0.001953125
20,500,500,rician,0.75,distributed_edge,10,250.07537,343.50386,-93.42849,-99.55508543977481,-87.30189456022518,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,346.7,-309.9,-319.96409053130094,-299.835909468699,0.001953125,153.5,3422.2,-3268.7,-3574.8914888460777,-2962.508511153922,0.001953125
20,500,500,rician,1.0,periodic,10,300.32875,403.88,-103.55125,-109.5531831997815,-97.54931680021849,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,600.0,-563.2,-565.2824839868666,-561.1175160131335,0.001953125,153.5,6072.8,-5919.3,-6300.834254250156,-5537.765745749844,0.001953125
20,500,500,rician,1.0,event_driven,10,300.32875,273.75386,26.574890000000003,20.199969840642623,32.949810159357384,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,346.7,-309.9,-319.96409053130094,-299.835909468699,0.001953125,153.5,3422.2,-3268.7,-3574.8914888460777,-2962.508511153922,0.001953125
20,500,500,rician,1.0,distributed_edge,10,300.32875,366.75386,-66.42510999999999,-72.80003015935736,-60.05018984064261,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,346.7,-309.9,-319.96409053130094,-299.835909468699,0.001953125,153.5,3422.2,-3268.7,-3574.8914888460777,-2962.508511153922,0.001953125
20,500,500,rician,1.25,periodic,10,350.58212000000003,403.88,-53.29787999999999,-59.783517423837765,-46.81224257616222,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,600.0,-563.2,-565.2824839868666,-561.1175160131335,0.001953125,153.5,6072.8,-5919.3,-6300.834254250156,-5537.765745749844,0.001953125
20,500,500,rician,1.25,event_driven,10,350.58212000000003,273.75386,76.82826,70.17881420974658,83.47770579025342,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,346.7,-309.9,-319.96409053130094,-299.835909468699,0.001953125,153.5,3422.2,-3268.7,-3574.8914888460777,-2962.508511153922,0.001953125
20,500,500,rician,1.25,distributed_edge,10,350.58212000000003,390.00386,-39.42173999999999,-46.07118579025341,-32.772294209746576,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,346.7,-309.9,-319.96409053130094,-299.835909468699,0.001953125,153.5,3422.2,-3268.7,-3574.8914888460777,-2962.508511153922,0.001953125
20,500,500,rician,1.5,periodic,10,400.8355,403.88,-3.0444999999999878,-10.01407481091679,3.925074810916815,0.4921875,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,600.0,-563.2,-565.2824839868666,-561.1175160131335,0.001953125,153.5,6072.8,-5919.3,-6300.834254250156,-5537.765745749844,0.001953125
20,500,500,rician,1.5,event_driven,10,400.8355,273.75386,127.08164000000001,120.13457443204604,134.02870556795398,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,346.7,-309.9,-319.96409053130094,-299.835909468699,0.001953125,153.5,3422.2,-3268.7,-3574.8914888460777,-2962.508511153922,0.001953125
20,500,500,rician,1.5,distributed_edge,10,400.8355,413.25386,-12.41835999999999,-19.36542556795396,-5.471294432046018,0.009765625,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,346.7,-309.9,-319.96409053130094,-299.835909468699,0.001953125,153.5,3422.2,-3268.7,-3574.8914888460777,-2962.508511153922,0.001953125
20,500,500,rician,2.0,periodic,10,501.34225,403.88,97.46225000000001,89.5243010288178,105.40019897118222,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,600.0,-563.2,-565.2824839868666,-561.1175160131335,0.001953125,153.5,6072.8,-5919.3,-6300.834254250156,-5537.765745749844,0.001953125
20,500,500,rician,2.0,event_driven,10,501.34225,273.75386,227.58839,219.987855618358,235.188924381642,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,346.7,-309.9,-319.96409053130094,-299.835909468699,0.001953125,153.5,3422.2,-3268.7,-3574.8914888460777,-2962.508511153922,0.001953125
20,500,500,rician,2.0,distributed_edge,10,501.34225,459.75386,41.588390000000004,33.98785561835799,49.18892438164202,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,346.7,-309.9,-319.96409053130094,-299.835909468699,0.001953125,153.5,3422.2,-3268.7,-3574.8914888460777,-2962.508511153922,0.001953125
20,500,500,rician,3.0,periodic,10,702.35575,403.88,298.47575,288.5997171295228,308.3517828704772,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,600.0,-563.2,-565.2824839868666,-561.1175160131335,0.001953125,153.5,6072.8,-5919.3,-6300.834254250156,-5537.765745749844,0.001953125
20,500,500,rician,3.0,event_driven,10,702.35575,273.75386,428.60189,419.5225839477698,437.68119605223023,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,346.7,-309.9,-319.96409053130094,-299.835909468699,0.001953125,153.5,3422.2,-3268.7,-3574.8914888460777,-2962.508511153922,0.001953125
20,500,500,rician,3.0,distributed_edge,10,702.35575,552.75386,149.60189,140.52258394776982,158.68119605223018,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,346.7,-309.9,-319.96409053130094,-299.835909468699,0.001953125,153.5,3422.2,-3268.7,-3574.8914888460777,-2962.508511153922,0.001953125
20,500,500,rician,4.0,periodic,10,903.36925,403.88,499.48925,487.6740827856268,511.30441721437325,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,600.0,-563.2,-565.2824839868666,-561.1175160131335,0.001953125,153.5,6072.8,-5919.3,-6300.834254250156,-5537.765745749844,0.001953125
20,500,500,rician,4.0,event_driven,10,903.36925,273.75386,629.61539,618.9085401575485,640.3222398424516,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,346.7,-309.9,-319.96409053130094,-299.835909468699,0.001953125,153.5,3422.2,-3268.7,-3574.8914888460777,-2962.508511153922,0.001953125
20,500,500,rician,4.0,distributed_edge,10,903.36925,645.75386,257.61539,246.90854015754843,268.32223984245155,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.8,346.7,-309.9,-319.96409053130094,-299.835909468699,0.001953125,153.5,3422.2,-3268.7,-3574.8914888460777,-2962.508511153922,0.001953125
50,100,100,log_normal,0.1,periodic,10,475.33944,1009.7,-534.3605600000001,-553.8050255497851,-514.916094450215,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,1500.0,-1400.2,-1402.6235056334897,-1397.7764943665104,0.001953125,3183.9,71990.2,-68806.3,-68878.52868154226,-68734.07131845775,0.001953125
50,100,100,log_normal,0.1,event_driven,10,475.33944,722.2745600000001,-246.93512,-265.3930721099733,-228.47716789002675,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,873.2,-773.4,-783.0649179107854,-763.7350820892145,0.001953125,3183.9,41428.4,-38244.5,-38718.82506195646,-37770.17493804354,0.001953125
50,100,100,log_normal,0.1,distributed_edge,10,475.33944,745.5245600000001,-270.18512,-288.6430721099732,-251.72716789002672,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,873.2,-773.4,-783.0649179107854,-763.7350820892145,0.001953125,3183.9,41428.4,-38244.5,-38718.82506195646,-37770.17493804354,0.001953125
50,100,100,log_normal,0.25,periodic,10,565.50638,1009.7,-444.19362,-465.19843198822105,-423.188808011779,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,1500.0,-1400.2,-1402.6235056334897,-1397.7764943665104,0.001953125,3183.9,71990.2,-68806.3,-68878.52868154226,-68734.07131845775,0.001953125
50,100,100,log_normal,0.25,event_driven,10,565.50638,722.2745600000001,-156.76818,-176.67973046832523,-136.85662953167477,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,873.2,-773.4,-783.0649179107854,-763.7350820892145,0.001953125,3183.9,41428.4,-38244.5,-38718.82506195646,-37770.17493804354,0.001953125
50,100,100,log_normal,0.25,distributed_edge,10,565.50638,780.3995600000001,-214.89318,-234.80473046832523,-194.98162953167477,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,873.2,-773.4,-783.0649179107854,-763.7350820892145,0.001953125,3183.9,41428.4,-38244.5,-38718.82506195646,-37770.17493804354,0.001953125
50,100,100,log_normal,0.5,periodic,10,715.78464,1009.7,-293.9153600000001,-317.5208981956559,-270.30982180434427,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,1500.0,-1400.2,-1402.6235056334897,-1397.7764943665104,0.001953125,3183.9,71990.2,-68806.3,-68878.52868154226,-68734.07131845775,0.001953125
50,100,100,log_normal,0.5,event_driven,10,715.78464,722.2745600000001,-6.489920000000029,-28.85628340838213,15.87644340838207,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,873.2,-773.4,-783.0649179107854,-763.7350820892145,0.001953125,3183.9,41428.4,-38244.5,-38718.82506195646,-37770.17493804354,0.001953125
50,100,100,log_normal,0.5,distributed_edge,10,715.78464,838.5245600000001,-122.73992000000003,-145.10628340838213,-100.37355659161793,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,873.2,-773.4,-783.0649179107854,-763.7350820892145,0.001953125,3183.9,41428.4,-38244.5,-38718.82506195646,-37770.17493804354,0.001953125
