event_model,nodes,policy,runs,confirmation_f1_mean,confirmation_f1_sd,confirmation_f1_ci_lo,confirmation_f1_ci_hi,awareness_recall_mean,awareness_recall_sd,awareness_recall_ci_lo,awareness_recall_ci_hi,dcr_mean,dcr_sd,dcr_ci_lo,dcr_ci_hi,network_false_alarm_mean,network_false_alarm_sd,network_false_alarm_ci_lo,network_false_alarm_ci_hi,false_confirmation_rate_mean,false_confirmation_rate_sd,false_confirmation_rate_ci_lo,false_confirmation_rate_ci_hi,false_awareness_rate_mean,false_awareness_rate_sd,false_awareness_rate_ci_lo,false_awareness_rate_ci_hi,tx_packets_mean,tx_packets_sd,tx_packets_ci_lo,tx_packets_ci_hi,energy_mj_mean,energy_mj_sd,energy_mj_ci_lo,energy_mj_ci_hi,collisions_mean,collisions_sd,collisions_ci_lo,collisions_ci_hi,suppressed_tx_mean,suppressed_tx_sd,suppressed_tx_ci_lo,suppressed_tx_ci_hi,link_pdr_mean,link_pdr_sd,link_pdr_ci_lo,link_pdr_ci_hi,channel_loss_rate_mean,channel_loss_rate_sd,channel_loss_rate_ci_lo,channel_loss_rate_ci_hi,collision_loss_rate_mean,collision_loss_rate_sd,collision_loss_rate_ci_lo,collision_loss_rate_ci_hi,mean_alert_delay_s_mean,mean_alert_delay_s_sd,mean_alert_delay_s_ci_lo,mean_alert_delay_s_ci_hi,mean_lead_time_s_mean,mean_lead_time_s_sd,mean_lead_time_s_ci_lo,mean_lead_time_s_ci_hi,operational_success_rate,false_alarm_free_rate
deterministic,100,distributed_edge,30,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9976666666666667,0.004301830671520767,0.996,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1730.2333333333333,18.083490915145806,1723.8325,1736.8,33065.695486666664,339.3711421211065,32950.431372666666,33186.594445083334,133483.63333333333,2033.698643178081,132780.56416666668,134224.89416666667,0.0,0.0,0.0,0.0,0.06495,0.0023330829093859843,0.06413333333333335,0.06576341666666667,0.15578333333333333,0.00744696574791201,0.15319,0.15827666666666665,0.77927,0.00838702404991145,0.77634325,0.7822667499999999,-0.37257,0.3080675218754531,-0.48198408333333337,-0.26606583333333333,0.37257,0.3080675218754531,0.2688725,0.4818791666666665,1.0,
deterministic,100,voi_baseline,30,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9976666666666667,0.004301830671520767,0.996,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.6,24.72692236521101,546.0,563.5341666666666,11085.127416666666,462.9325242312676,10925.485903916666,11245.000965083333,40571.46666666667,1802.6346567585808,39950.394166666665,41197.402500000004,0.0,0.0,0.0,0.0,0.07271666666666667,0.0033034029824361142,0.07159325,0.07387341666666665,0.18822333333333333,0.012709423149050048,0.18365316666666673,0.19261000000000003,0.7390733333333334,0.013856877623449823,0.7343563333333333,0.7441743333333332,-0.37257,0.3080675218754531,-0.48198408333333337,-0.26606583333333333,0.37257,0.3080675218754531,0.2688725,0.4818791666666665,1.0,
deterministic,100,dstep,30,0.9998333333333334,0.0009128709291752777,0.9994999999999999,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.83333333333334,5.193386599110073,199.96666666666667,203.63333333333333,5083.57842,104.60031995227448,5047.773839083333,5120.699484916667,14631.1,648.8222406792172,14403.383333333333,14862.294166666667,1595.1666666666667,141.305753923731,1544.7991666666667,1645.9341666666667,0.07980666666666666,0.00653520615896927,0.07744991666666666,0.08210666666666668,0.18794,0.022717691723442752,0.17980633333333332,0.19575383333333332,0.7322433333333334,0.02695310977302584,0.7228364166666663,0.7417003333333334,-2.41663,0.9462283762937193,-2.7600302500000007,-2.104655833333333,2.41663,0.9462283762937193,2.1003414166666667,2.7627001666666664,1.0,
deterministic,100,dstep_payoff,30,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.63333333333333,4.582450280659097,211.1,214.23333333333332,4994.073653333333,85.75908466769685,4965.346402,5025.347048583332,15619.8,696.5128609848072,15381.834166666667,15869.800833333333,1653.9,115.09436907643853,1613.0266666666666,1694.5016666666666,0.07835666666666667,0.005548263682005161,0.07644641666666666,0.08035333333333333,0.17976666666666666,0.02221413550179151,0.17219958333333335,0.18756666666666666,0.7418833333333333,0.025496924538452474,0.7326265833333334,0.7508308333333336,-1.6762566666666667,0.2583383129145583,-1.7643969166666664,-1.5827824166666666,1.6762566666666667,0.2583383129145583,1.584764,1.7668142499999997,1.0,
physical_pulse,20,periodic,30,0.9922733333333333,0.013850480716998728,0.9870599999999999,0.9965866666666667,0.985,0.026749154031096217,0.9749999999999999,0.9933333333333334,0.9816666666666667,0.0334337567729686,0.9683333333333334,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,600.0,600.0,2696.23724,3.5691715582384087,2694.7819400000003,2697.0972530000004,6320.066666666667,136.11580600238224,6272.6325,6366.005,0.0,0.0,0.0,0.0,0.11607666666666666,0.014407748952735727,0.11122658333333332,0.12126374999999999,0.32953,0.01372599220708527,0.32469333333333333,0.3344000833333333,0.5544,0.011934274027008265,0.5502293333333332,0.5586433333333333,-0.37402,0.6009180232117269,-0.5914505833333333,-0.17556900000000014,0.37402,0.6009180232117269,0.18022908333333332,0.5947568333333333,0.9666666666666667,
physical_pulse,20,event_driven,30,0.9922733333333333,0.013850480716998728,0.9870599999999999,0.9965866666666667,0.985,0.026749154031096217,0.9749999999999999,0.9933333333333334,0.9816666666666667,0.0334337567729686,0.9683333333333334,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2,5.267990521814844,49.3,53.03333333333333,272.5143366666667,23.116160406990446,264.2675566666666,280.3841165,496.1,64.21802840646693,473.7325,518.3,0.0,0.0,0.0,0.0,0.13390333333333332,0.018884594767699672,0.12729616666666668,0.1404603333333333,0.35529,0.04303238035039068,0.3407299166666667,0.37009758333333326,0.5108,0.05133504550062972,0.49283975,0.5291202500000001,-0.37402,0.6009180232117269,-0.5914505833333333,-0.17556900000000014,0.37402,0.6009180232117269,0.18022908333333332,0.5947568333333333,0.9666666666666667,
physical_pulse,20,send_on_delta,30,0.9922733333333333,0.013850480716998728,0.9870599999999999,0.9965866666666667,0.985,0.026749154031096217,0.9749999999999999,0.9933333333333334,0.9816666666666667,0.0334337567729686,0.9683333333333334,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7,4.324349662087931,38.2,41.233333333333334,221.74984333333333,19.03324593263575,215.01727000000002,228.5054030833333,376.0,49.672027790574305,359.0325,393.1333333333333,0.0,0.0,0.0,0.0,0.13770333333333334,0.021550621774106073,0.13031666666666666,0.14535016666666667,0.36249333333333333,0.044041500282420404,0.34718608333333334,0.3784333333333333,0.4997933333333333,0.054650367909499724,0.4802586666666666,0.5188933333333333,-0.37402,0.6009180232117269,-0.5914505833333333,-0.17556900000000014,0.37402,0.6009180232117269,0.18022908333333332,0.5947568333333333,0.9666666666666667,
physical_pulse,20,teen_like,30,0.9922733333333333,0.013850480716998728,0.9870599999999999,0.9965866666666667,0.985,0.026749154031096217,0.9749999999999999,0.9933333333333334,0.9816666666666667,0.0334337567729686,0.9683333333333334,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,4.588967279209471,41.266666666666666,44.53333333333333,235.87333,20.161916934334393,228.71284000000003,242.8879458333333,403.3333333333333,46.493109117398234,386.6666666666667,419.3666666666667,0.0,0.0,0.0,0.0,0.13713,0.024144095444385283,0.12895975,0.14573333333333335,0.36628333333333335,0.034511388258663685,0.3540931666666665,0.37832400000000005,0.49659333333333333,0.04998067856567233,0.4799460833333334,0.5147014999999999,-0.37402,0.6009180232117269,-0.5914505833333333,-0.17556900000000014,0.37402,0.6009180232117269,0.18022908333333332,0.5947568333333333,0.9666666666666667,
physical_pulse,20,distributed_edge,30,0.9922733333333333,0.013850480716998728,0.9870599999999999,0.9965866666666667,0.985,0.026749154031096217,0.9749999999999999,0.9933333333333334,0.9816666666666667,0.0334337567729686,0.9683333333333334,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2,5.267990521814844,49.3,53.03333333333333,365.5143366666667,23.116160406990446,357.2675566666667,373.3841165,496.1,64.21802840646693,473.7325,518.3,0.0,0.0,0.0,0.0,0.13390333333333332,0.018884594767699672,0.12729616666666668,0.1404603333333333,0.35529,0.04303238035039068,0.3407299166666667,0.37009758333333326,0.5108,0.05133504550062972,0.49283975,0.5291202500000001,-0.37002,0.6009180232117269,-0.5874505833333334,-0.1715690000000001,0.37002,0.6009180232117269,0.17622908333333334,0.5907568333333334,0.9666666666666667,
physical_pulse,20,voi_baseline,30,0.9922733333333333,0.013850480716998728,0.9870599999999999,0.9965866666666667,0.985,0.026749154031096217,0.9749999999999999,0.9933333333333334,0.9816666666666667,0.0334337567729686,0.9683333333333334,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.46666666666667,4.939170203470475,37.733333333333334,41.233333333333334,313.67741,21.63710239040004,305.9417233333333,321.13243341666663,381.43333333333334,66.28292718929671,358.9658333333333,404.60083333333336,0.0,0.0,0.0,0.0,0.13536333333333334,0.021095913697032505,0.12798983333333333,0.1429735,0.3566566666666667,0.049730811120598496,0.33874616666666657,0.37389058333333336,0.5079966666666667,0.060444682509532305,0.48683666666666675,0.5293034166666667,-0.37002,0.6009180232117269,-0.5874505833333334,-0.1715690000000001,0.37002,0.6009180232117269,0.17622908333333334,0.5907568333333334,0.9666666666666667,
physical_pulse,20,dstep,30,0.57464,0.16072540429629317,0.5175216666666667,0.6288804166666667,0.71,0.18401649101511863,0.6433333333333333,0.7716666666666666,0.6483333333333333,0.17493019954440023,0.5850000000000001,0.7083749999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.333333333333332,4.163331998932265,27.8,30.833333333333332,362.53024,20.287307961818275,355.31025600000004,369.2721891666667,248.66666666666666,61.785130078770365,227.165,270.96666666666664,82.83333333333333,24.124795276363212,74.56666666666666,91.46666666666667,0.14756333333333332,0.0338293535397817,0.13544316666666667,0.1596235,0.40659,0.07147045857048814,0.3807133333333334,0.43086149999999995,0.44583666666666666,0.09041959843755774,0.41358733333333336,0.4771134166666668,0.57967,0.7877512394632343,0.3022413333333334,0.8563572499999998,-0.57967,0.7877512394632343,-0.8519313333333334,-0.3024473333333335,0.0,
physical_pulse,20,dstep_payoff,30,0.7851266666666666,0.09118856905575821,0.7531032499999999,0.8166338333333333,0.9349999999999999,0.06714626340798996,0.9099999999999998,0.9566666666666666,0.9183333333333333,0.07821646944188942,0.8899999999999998,0.9433333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1,2.795933006942467,36.13333333333333,38.1,339.28806,13.262298773476854,334.77802358333327,344.1137501666667,296.73333333333335,59.85265432614545,275.36583333333334,317.9008333333333,104.7,19.039251651477162,98.1,111.46666666666667,0.14626,0.022393465795736655,0.13826991666666666,0.15424025,0.43306,0.07190104118952612,0.40918774999999996,0.45874799999999993,0.42067333333333334,0.08095242508064093,0.39109208333333334,0.44854008333333334,-0.6808433333333334,0.5820137643136756,-0.8781793333333333,-0.46813291666666673,0.6808433333333334,0.5820137643136756,0.46489183333333334,0.8774634166666665,0.0,
physical_pulse,50,periodic,30,0.9932466666666667,0.006716923214632149,0.9908699999999999,0.9956166666666666,0.9866666666666667,0.013217891045025345,0.982,0.9913333333333334,0.9813333333333333,0.014793599112881356,0.9760000000000001,0.9866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0,1500.0,14797.444146666667,26.78312701837798,14788.019277333331,14806.677679999999,48586.8,691.9318483482464,48341.06166666667,48829.50916666666,0.0,0.0,0.0,0.0,0.09383666666666667,0.004985737128313494,0.09206308333333331,0.09558333333333331,0.24512333333333333,0.010608769415240726,0.2414633333333334,0.24884341666666668,0.6610433333333333,0.0094245710899693,0.65767325,0.6643666666666665,-0.52305,0.38370651927095856,-0.6598192500000001,-0.3924494166666667,0.52305,0.38370651927095856,0.3877563333333333,0.6606060833333329,0.9666666666666667,
physical_pulse,50,event_driven,30,0.9932466666666667,0.006716923214632149,0.9908699999999999,0.9956166666666666,0.9866666666666667,0.013217891045025345,0.982,0.9913333333333334,0.9813333333333333,0.014793599112881356,0.9760000000000001,0.9866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.33333333333334,6.530212719423429,125.96666666666667,130.6,1373.9151233333334,64.31120472761353,1350.8955446666666,1396.839048333333,3876.266666666667,313.4570237642258,3763.1625,3983.3733333333334,0.0,0.0,0.0,0.0,0.10364333333333334,0.008168639921120255,0.10082333333333332,0.10645,0.28008,0.03441061784812437,0.2678395833333333,0.29179675,0.61627,0.03789618441351911,0.6034095833333334,0.6298671666666666,-0.52305,0.38370651927095856,-0.6598192500000001,-0.3924494166666667,0.52305,0.38370651927095856,0.3877563333333333,0.6606060833333329,0.9666666666666667,
physical_pulse,50,send_on_delta,30,0.9932466666666667,0.006716923214632149,0.9908699999999999,0.9956166666666666,0.9866666666666667,0.013217891045025345,0.982,0.9913333333333334,0.9813333333333333,0.014793599112881356,0.9760000000000001,0.9866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.46666666666667,5.739958748700343,99.3,103.40083333333332,1110.8056166666665,56.558666576287344,1090.7714775000002,1130.7841104166664,2986.9666666666667,248.89084760791928,2900.7,3074.034166666667,0.0,0.0,0.0,0.0,0.10657333333333334,0.007759396231992376,0.10388991666666667,0.10926674999999998,0.2928733333333333,0.030242946551087814,0.28169591666666666,0.30312674999999994,0.60054,0.03320423321578554,0.5896398333333331,0.6128444166666667,-0.52305,0.38370651927095856,-0.6598192500000001,-0.3924494166666667,0.52305,0.38370651927095856,0.3877563333333333,0.6606060833333329,0.9666666666666667,
physical_pulse,50,teen_like,30,0.9932466666666667,0.006716923214632149,0.9908699999999999,0.9956166666666666,0.9866666666666667,0.013217891045025345,0.982,0.9913333333333334,0.9813333333333333,0.014793599112881356,0.9760000000000001,0.9866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.83333333333333,6.400879968239999,106.43333333333334,111.03333333333333,1183.0062133333333,63.061193755451356,1161.0093991666665,1205.3436699166668,3248.633333333333,312.86115498548327,3138.5325,3359.3333333333335,0.0,0.0,0.0,0.0,0.10651,0.008057780562053479,0.10383316666666668,0.10949333333333332,0.2850333333333333,0.033542894137602926,0.2733726666666667,0.2972866666666666,0.60845,0.036592893129489046,0.5955365,0.6210636666666669,-0.52305,0.38370651927095856,-0.6598192500000001,-0.3924494166666667,0.52305,0.38370651927095856,0.3877563333333333,0.6606060833333329,0.9666666666666667,
physical_pulse,50,distributed_edge,30,0.9932466666666667,0.006716923214632149,0.9908699999999999,0.9956166666666666,0.9866666666666667,0.013217891045025345,0.982,0.9913333333333334,0.9813333333333333,0.014793599112881356,0.9760000000000001,0.9866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.33333333333334,6.530212719423429,125.96666666666667,130.6,1606.4151233333334,64.31120472761353,1583.3955446666666,1629.339048333333,3876.266666666667,313.4570237642258,3763.1625,3983.3733333333334,0.0,0.0,0.0,0.0,0.10364333333333334,0.008168639921120255,0.10082333333333332,0.10645,0.28008,0.03441061784812437,0.2678395833333333,0.29179675,0.61627,0.03789618441351911,0.6034095833333334,0.6298671666666666,-0.51905,0.38370651927095856,-0.6558192500000001,-0.3884494166666667,0.51905,0.38370651927095856,0.38375633333333325,0.6566060833333331,0.9666666666666667,
physical_pulse,50,voi_baseline,30,0.9932466666666667,0.006716923214632149,0.9908699999999999,0.9956166666666666,0.9866666666666667,0.013217891045025345,0.982,0.9913333333333334,0.9813333333333333,0.014793599112881356,0.9760000000000001,0.9866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.8,6.227857327889883,98.53333333333333,102.96666666666667,1336.8712166666667,61.38370664846002,1315.1588309999995,1358.811766833333,2964.5666666666666,253.11475976164527,2872.2566666666667,3050.9358333333334,0.0,0.0,0.0,0.0,0.10721333333333333,0.008275169894425685,0.10419316666666667,0.10993666666666667,0.29296,0.025903449377547624,0.28383208333333326,0.3015966666666667,0.5998233333333334,0.029348720037100286,0.5895358333333335,0.6103110833333334,-0.51905,0.38370651927095856,-0.6558192500000001,-0.3884494166666667,0.51905,0.38370651927095856,0.38375633333333325,0.6566060833333331,0.9666666666666667,
physical_pulse,50,dstep,30,0.9089933333333333,0.04965743291470232,0.8909582500000001,0.9259868333333334,0.9846666666666667,0.028615565252369978,0.9733333333333333,0.9933333333333334,0.9793333333333333,0.03382850596895988,0.9666666666666667,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1,6.315552778383831,89.79916666666666,94.16666666666667,1521.1357766666667,68.17502923023378,1495.6238042499995,1544.4140834166665,2589.2,272.1184326342307,2489.925,2682.6,525.1,76.7864706114659,497.7658333333333,552.5675,0.11611,0.013013715576400471,0.11154625,0.12057358333333335,0.31016,0.03791076273348352,0.29700241666666666,0.32361025000000004,0.5737366666666667,0.046606418703519975,0.5576123333333334,0.5896940833333334,-1.3756166666666667,0.622990545167273,-1.5950581666666666,-1.1574892500000002,1.3756166666666667,0.622990545167273,1.1594262500000003,1.5953012500000001,0.16666666666666666,
physical_pulse,50,dstep_payoff,30,0.85016,0.060632861239339246,0.828389,0.8715936666666668,0.9986666666666667,0.005074162634049253,0.9966666666666667,1.0,0.998,0.006102571532587299,0.9953333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.36666666666666,3.890601702718411,96.93333333333334,99.66666666666667,1436.4148366666666,40.65988523497114,1421.8855791666663,1449.815130166667,2764.3,295.060034802972,2657.525833333333,2864.2091666666665,559.8333333333334,63.717092024761726,538.2666666666667,582.4016666666666,0.11582,0.01377076864105694,0.11116308333333332,0.12069049999999996,0.3114633333333333,0.039807766382551735,0.2975730833333334,0.3253566666666667,0.5727133333333333,0.04900306628923466,0.5549699166666667,0.5894504999999999,-1.72059,0.3943858257490045,-1.8612579166666665,-1.5849826666666664,1.72059,0.3943858257490045,1.5859333333333332,1.8582404999999997,0.03333333333333333,
physical_pulse,100,periodic,30,0.9919233333333334,0.005618914076785547,0.98988325,0.9937933333333334,0.984,0.011017227888394966,0.9799999999999999,0.9876666666666665,0.9766666666666667,0.01347624559743177,0.9719999999999998,0.9813333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,3000.0,3000.0,56356.86220333333,55.64109119895078,56337.330475666684,56376.641116333354,234703.16666666666,2089.063477408879,233968.40416666665,235406.29083333333,0.0,0.0,0.0,0.0,0.06306,0.0017279846742615395,0.062483083333333335,0.06368333333333334,0.14670333333333332,0.006789976554392174,0.1444298333333333,0.1491033333333333,0.7902433333333333,0.007029871403804131,0.7877331666666668,0.7926769166666668,-0.4184,0.3373873543815057,-0.5356501666666666,-0.3005619166666668,0.4184,0.3373873543815057,0.299287,0.5344266666666665,1.0,
physical_pulse,100,event_driven,30,0.9919233333333334,0.005618914076785547,0.98988325,0.9937933333333334,0.984,0.011017227888394966,0.9799999999999999,0.9876666666666665,0.9766666666666667,0.01347624559743177,0.9719999999999998,0.9813333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.8,8.999616850081777,254.6,260.8,5067.7144,168.89912066704193,5008.788549916667,5126.1613646666665,18686.0,1002.739936030447,18332.083333333332,19037.766666666666,0.0,0.0,0.0,0.0,0.07625666666666667,0.00458616234530258,0.07468999999999998,0.07786,0.19190666666666667,0.01914382827230594,0.1853899166666666,0.19877683333333335,0.73186,0.021692992671240235,0.7239865833333332,0.7391434166666667,-0.4184,0.3373873543815057,-0.5356501666666666,-0.3005619166666668,0.4184,0.3373873543815057,0.299287,0.5344266666666665,1.0,
physical_pulse,100,send_on_delta,30,0.9919233333333334,0.005618914076785547,0.98988325,0.9937933333333334,0.984,0.011017227888394966,0.9799999999999999,0.9876666666666665,0.9766666666666667,0.01347624559743177,0.9719999999999998,0.9813333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.26666666666668,8.178750150419592,199.49916666666667,205.1,4028.6024866666667,152.82162292887872,3976.181045916667,4081.709494833334,14167.4,728.5962696431619,13916.164999999999,14435.934166666666,0.0,0.0,0.0,0.0,0.08267,0.00447052801016336,0.08110658333333333,0.08423333333333333,0.20979333333333333,0.02172643286546301,0.20227958333333335,0.21729374999999998,0.7075433333333333,0.02344655968195633,0.6990390000000001,0.7156335000000001,-0.4184,0.3373873543815057,-0.5356501666666666,-0.3005619166666668,0.4184,0.3373873543815057,0.299287,0.5344266666666665,1.0,
physical_pulse,100,teen_like,30,0.9919233333333334,0.005618914076785547,0.98988325,0.9937933333333334,0.984,0.011017227888394966,0.9799999999999999,0.9876666666666665,0.9766666666666667,0.01347624559743177,0.9719999999999998,0.9813333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.63333333333333,8.24823213381712,215.7,221.43333333333334,4334.961933333333,154.27514364676472,4280.185255750001,4388.822579250001,15496.966666666667,958.5877357479787,15164.025,15830.554166666667,0.0,0.0,0.0,0.0,0.08097666666666667,0.006008194595621099,0.07880324999999999,0.08308341666666666,0.20336666666666667,0.02429917457564086,0.19522883333333332,0.21180758333333333,0.7156633333333333,0.028256698727708904,0.7056250000000001,0.7254334166666667,-0.4184,0.3373873543815057,-0.5356501666666666,-0.3005619166666668,0.4184,0.3373873543815057,0.299287,0.5344266666666665,1.0,
physical_pulse,100,distributed_edge,30,0.9919233333333334,0.005618914076785547,0.98988325,0.9937933333333334,0.984,0.011017227888394966,0.9799999999999999,0.9876666666666665,0.9766666666666667,0.01347624559743177,0.9719999999999998,0.9813333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.8,8.999616850081777,254.6,260.8,5532.7144,168.89912066704193,5473.788549916667,5591.161364666666,18686.0,1002.739936030447,18332.083333333332,19037.766666666666,0.0,0.0,0.0,0.0,0.07625666666666667,0.00458616234530258,0.07468999999999998,0.07786,0.19190666666666667,0.01914382827230594,0.1853899166666666,0.19877683333333335,0.73186,0.021692992671240235,0.7239865833333332,0.7391434166666667,-0.4144,0.3373873543815057,-0.5316501666666668,-0.2965619166666668,0.4144,0.3373873543815057,0.29528699999999997,0.5304266666666666,1.0,
physical_pulse,100,voi_baseline,30,0.9919233333333334,0.005618914076785547,0.98988325,0.9937933333333334,0.984,0.011017227888394966,0.9799999999999999,0.9876666666666665,0.9766666666666667,0.01347624559743177,0.9719999999999998,0.9813333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.46666666666667,8.943243773676434,196.29916666666668,202.56666666666666,4441.203356666667,167.30688692717507,4381.7802005,4500.751670166666,13808.033333333333,886.2568897969954,13503.62,14114.084166666667,0.0,0.0,0.0,0.0,0.08372333333333333,0.005489342862080238,0.08181983333333334,0.08561675000000002,0.21724333333333334,0.022677372640697545,0.20945658333333333,0.22488691666666666,0.6990266666666667,0.026470203591225355,0.6898998333333334,0.7085733333333333,-0.4144,0.3373873543815057,-0.5316501666666668,-0.2965619166666668,0.4144,0.3373873543815057,0.29528699999999997,0.5304266666666666,1.0,
physical_pulse,100,dstep,30,0.9666066666666666,0.013420594912897571,0.9619333333333333,0.9710835,0.9996666666666667,0.0018257418583505554,0.999,1.0,0.9996666666666667,0.0018257418583505554,0.999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.96666666666667,5.598542503269895,193.96666666666667,197.9,4979.7335533333335,114.1520859232126,4939.334769166667,5019.199813916666,13590.466666666667,754.5223989880702,13310.6975,13855.706666666667,1660.8666666666666,158.59898102323734,1608.3316666666667,1719.235,0.08557000000000001,0.007279974895750577,0.08306991666666666,0.08823699999999998,0.21379,0.030239199838893747,0.20338250000000002,0.22445675000000004,0.7006433333333333,0.03575133162056594,0.688323,0.7129433333333334,-2.587606666666667,0.8637307274893,-2.8979560833333338,-2.294735,2.587606666666667,0.8637307274893,2.2935569166666663,2.8930781666666663,0.9,
physical_pulse,100,dstep_payoff,30,0.89579,0.03846266752454188,0.8819496666666666,0.9091737500000001,0.9996666666666667,0.0018257418583505554,0.999,1.0,0.9996666666666667,0.0018257418583505554,0.999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.43333333333334,4.710101641288048,197.8,201.03333333333333,4745.015253333333,89.56857735712798,4713.8541878333335,4776.2869215833325,13641.666666666666,795.2245110586731,13354.7325,13906.016666666666,1697.8666666666666,127.25340814711986,1654.865,1744.1008333333332,0.08580333333333333,0.006574374669795644,0.08362658333333335,0.08817008333333336,0.22350333333333333,0.028319001581530247,0.21347958333333336,0.23360683333333335,0.6906833333333333,0.03182939525499738,0.6794366666666666,0.7015408333333333,-2.0000833333333334,0.3913008332810406,-2.1399649999999997,-1.8623176666666665,2.0000833333333334,0.3913008332810406,1.8612381666666664,2.1361576666666666,0.03333333333333333,
absent,20,periodic,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.40166666666666667,0.10544105505899505,0.3633333333333334,0.44,0.40166666666666667,0.10544105505899505,0.36500000000000005,0.4399999999999999,600.0,0.0,600.0,600.0,2696.23724,2.201290369165156,2695.3502000000003,2696.88866,6282.633333333333,138.61792771881085,6231.326666666667,6331.604166666667,0.0,0.0,0.0,0.0,0.12237,0.014859181534057284,0.11718983333333334,0.12762358333333335,0.32652,0.017733494511409955,0.32034308333333333,0.3325868333333334,0.55111,0.01214854468366621,0.5467499166666666,0.5553134999999999,,,,,,,,,,0.0
absent,20,event_driven,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.40166666666666667,0.10544105505899505,0.3633333333333334,0.44,0.40166666666666667,0.10544105505899505,0.36500000000000005,0.4399999999999999,10.233333333333333,2.7876987584414663,9.266666666666667,11.2,91.61004,12.315826585965972,87.33937991666666,96.02795666666665,46.1,36.15421947998458,33.96666666666667,58.96666666666667,0.0,0.0,0.0,0.0,0.19356666666666666,0.04010649902905782,0.17995958333333334,0.20787041666666664,0.58559,0.15779083131879323,0.5302066666666667,0.6389548333333334,0.22085333333333335,0.16189817730935688,0.16400658333333332,0.2774401666666667,,,,,,,,,,0.0
