policy,nodes,tx_packets,rx_packets,bytes_tx,link_delivery_attempts,link_delivery_successes,link_delivery_failures,link_pdr,collision_loss_rate,channel_loss_rate,sensitivity_loss_rate,out_of_range_loss_rate,energy_mj,energy_payoff_mj,payoff_decisions,payoff_compute_accepted,payoff_compute_rejected,payoff_transmit_accepted,payoff_transmit_rejected,payoff_optional_compute_skipped,payoff_estimated_tx_energy_saved_mj,payoff_reliability_overrides,energy_per_node_mean_mj,energy_per_node_std_mj,energy_cv,energy_jain_fairness,battery_residual_jain_fairness,energy_sense_mj,energy_preprocess_mj,energy_infer_mj,energy_consensus_mj,energy_estimate_mj,energy_prediction_mj,energy_tx_mj,energy_rx_mj,energy_idle_mj,battery_mode,battery_capacity_mah,battery_voltage_v,battery_initial_energy_mj_per_node,battery_alive_nodes,battery_dead_nodes,battery_mean_remaining_pct,battery_fnd_time_s,battery_hnd_time_s,battery_lnd_time_s,battery_mean_estimated_lifetime_s,battery_min_estimated_lifetime_s,battery_max_estimated_lifetime_s,precision,recall,f1,confirmation_precision,confirmation_recall,confirmation_f1,awareness_recall,false_confirmation_rate,false_awareness_rate,network_false_alarm,event_level_confirmed,event_level_alerted,dcr,mean_detection_delay_s,pre_event_local_detections,mean_confirmation_delay_s,mean_alert_delay_s,mean_lead_time_s,mean_origin_error_m,mean_speed_error_m_s,mean_eta_error_s,collisions,channel_losses,below_sensitivity,suppressed_tx,mac_mode,mac_cca_busy,mac_backoff_events,mac_access_drops,mac_queue_enabled,mac_queue_capacity,mac_queue_enqueued,mac_queue_drops,mac_max_queue_depth,mean_mac_queue_delay_s,max_mac_queue_delay_s,mean_mac_service_time_s,max_mac_service_time_s,mac_reliability_enabled,mac_max_retries,mac_retry_tx_frames,mac_retries_scheduled,mac_retry_exhausted,mac_ack_timeouts,mac_ack_tx_frames,mac_ack_rx_frames,mac_ack_losses,mac_ack_collisions,mac_ack_channel_losses,mac_ack_below_sensitivity,mac_duplicate_data_rx,mac_retry_tx_energy_mj,mac_ack_energy_mj,mac_unicast_frames_started,mac_unicast_frames_success,mac_unicast_frames_failed,mac_unicast_queue_drops,mac_unicast_delivery_ratio,mac_unicast_confirmed_delivery_ratio,mac_unicast_data_frames_received,mac_unicast_data_delivery_ratio,mac_reliable_frames_started,mac_reliable_frames_success,mac_reliable_frames_failed,mac_reliable_queue_drops,mac_reliable_delivery_ratio,mac_reliable_data_frames_received,mac_reliable_data_delivery_ratio,mac_pending_requests,physical_link_pdr_per_attempt,physical_tx_frames,interfered_receptions,mean_sinr_db,min_sinr_db,radio_control_mode,mean_tx_power_dbm,min_tx_power_dbm,max_tx_power_dbm,mean_power_history_dbm,power_changes,power_increases,power_decreases,mean_feedback_rssi_dbm,mean_feedback_success_rate,radio_backoff_actions,radio_wait_actions,radio_congestion_events,radio_coverage_events,radio_channel_loss_events,communication_architecture,routing_packets,routing_sink_data_arrivals,routing_delivered,routing_no_route,routing_hops_attempted,routing_hops_successful,routing_hops_failed,mean_route_hops_delivered,event_model,run,seed
send_on_delta,20,169,471,8112,3211,471,2740,0.1467,0.502,0.3513,0.0,0.0,793.0285,0.0,0,0,0,0,0,0,0.0,0,39.6514,1.5834,0.0399,0.9984,,31.0,12.4,0.0,0.0,0.0,0.0,168.6485,577.98,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.1645,4,,-0.1645,0.1645,,,,1612,1128,0,0,csma_ca_lite,13,13,0,True,16,169,0,0,0.0,0.0,0.009154,0.041423,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1467,169,1710,-4.3852,-53.9224,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-87.8513,0.4625,89,79,89,69,0,distributed,0,0,0,0,0,0,0,,deterministic,9,6020009
teen_like,20,201,540,9648,3819,540,3279,0.1414,0.5302,0.3284,0.0,0.0,934.4019,0.0,0,0,0,0,0,0,0.0,0,46.7201,1.9265,0.0412,0.9983,,31.0,12.4,0.0,0.0,0.0,0.0,200.5819,687.42,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.1645,4,,-0.1645,0.1645,,,,2025,1254,0,0,csma_ca_lite,9,9,0,True,16,201,0,0,0.0,0.0,0.010449,0.049294,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1414,201,2166,-5.608,-54.4263,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-88.2974,0.4125,111,102,111,77,0,distributed,0,0,0,0,0,0,0,,deterministic,9,6020009
distributed_edge,20,351,887,16848,6669,887,5782,0.133,0.5461,0.3209,0.0,0.0,1690.0899,0.0,0,0,0,0,0,0,0.0,0,84.5045,2.3347,0.0276,0.9992,,31.0,12.4,93.0,0.0,0.0,0.0,350.2699,1200.42,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.1605,4,,-0.1605,0.1605,,,,3642,2140,0,0,csma_ca_lite,26,26,0,True,16,351,0,0,0.0,0.0,0.015115,0.082324,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.133,351,3838,-7.1904,-57.5187,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-87.8395,0.3875,200,185,199,132,1,distributed,0,0,0,0,0,0,0,,deterministic,9,6020009
voi_baseline,20,145,427,6960,2755,427,2328,0.155,0.482,0.363,0.0,0.0,779.9984,0.0,0,0,0,0,0,0,0.0,0,38.9999,2.3546,0.0604,0.9964,,31.0,12.4,93.0,0.0,0.0,0.0,144.6984,495.9,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.1605,4,,-0.1605,0.1605,,,,1328,1000,0,0,csma_ca_lite,14,14,0,True,16,145,0,0,0.0,0.0,0.008236,0.08319,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.155,145,1425,-3.0883,-56.6729,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-87.8258,0.6375,73,68,73,60,0,distributed,0,0,0,0,0,0,0,,deterministic,9,6020009
dstep,20,30,95,1440,570,95,475,0.1667,0.4351,0.3982,0.0,0.0,367.1726,0.0,0,0,0,0,0,0,0.0,0,18.3586,0.6387,0.0348,0.9988,,31.0,12.4,93.0,21.0,56.56,17.675,29.9376,102.6,3.0,ideal,,,,20,0,,,,,,,,1.0,0.6,0.75,1.0,0.6,0.75,0.9,0.0,0.0,0,1,1,0.85,-0.1605,4,1.5195,-0.0065,0.0065,33.1664,7.0578,2.1961,248,227,0,95,csma_ca_lite,1,1,0,True,16,30,0,1,0.000245,0.002968,0.002618,0.016585,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1667,30,266,-0.482,-51.0302,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-88.0179,0.5132,13,12,13,14,0,distributed,0,0,0,0,0,0,0,,deterministic,9,6020009
dstep_payoff,20,43,133,2064,817,133,684,0.1628,0.4088,0.4284,0.0,0.0,368.9106,9.09,909,90,643,138,38,643,37.921,39,18.4455,0.4285,0.0232,0.9995,,31.0,12.4,93.0,21.0,7.2,2.25,42.9106,147.06,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.1603,4,1.1397,-1.2985,1.2985,26.9856,4.7241,1.1443,334,350,0,133,csma_ca_lite,4,4,0,True,16,43,0,1,0.000376,0.004248,0.005318,0.017697,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1628,43,361,-0.8792,-44.7005,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-88.3843,0.575,19,18,19,21,0,distributed,0,0,0,0,0,0,0,,deterministic,9,6020009
periodic,50,1500,6644,72000,73500,6644,66856,0.0904,0.6514,0.2582,0.0,0.0,14775.9362,0.0,0,0,0,0,0,0,0.0,0,295.5187,2.7958,0.0095,0.9999,,77.5,31.0,0.0,0.0,0.0,0.0,1429.9362,13230.0,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.3697,11,,-0.3697,0.3697,,,,47879,18977,0,0,csma_ca_lite,276,276,0,True,16,1500,0,0,0.0,0.0,0.023468,0.084209,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0904,1500,50470,-10.0079,-65.8533,channel_aware_adaptive,18.6,10.0,20.0,16.2011,129,61,68,-84.3886,0.535,902,758,901,312,1,distributed,0,0,0,0,0,0,0,,deterministic,8,6050008
event_driven,50,848,3877,40704,41552,3877,37675,0.0933,0.6589,0.2478,0.0,0.0,8407.9164,0.0,0,0,0,0,0,0,0.0,0,168.1583,2.6144,0.0155,0.9998,,77.5,31.0,0.0,0.0,0.0,0.0,812.5564,7479.36,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.3697,11,,-0.3697,0.3697,,,,27378,10297,0,0,csma_ca_lite,104,104,0,True,16,848,0,0,0.0,0.0,0.01939,0.083992,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0933,848,28910,-9.3826,-63.1742,channel_aware_adaptive,19.0,10.0,20.0,17.0642,59,27,32,-83.6498,0.665,515,434,515,172,0,distributed,0,0,0,0,0,0,0,,deterministic,8,6050008
send_on_delta,50,385,1760,18480,18865,1760,17105,0.0933,0.6724,0.2343,0.0,0.0,3881.3462,0.0,0,0,0,0,0,0,0.0,0,77.6269,2.0174,0.026,0.9993,,77.5,31.0,0.0,0.0,0.0,0.0,369.6462,3395.7,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.3697,11,,-0.3697,0.3697,,,,12685,4420,0,0,csma_ca_lite,29,29,0,True,16,385,0,0,0.0,0.0,0.011836,0.077563,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0933,385,13426,-8.1754,-64.8544,channel_aware_adaptive,18.8,10.0,20.0,17.8947,26,10,16,-84.8612,0.45,234,192,233,80,1,distributed,0,0,0,0,0,0,0,,deterministic,8,6050008
teen_like,50,462,2035,22176,22638,2035,20603,0.0899,0.6649,0.2452,0.0,0.0,4633.5838,0.0,0,0,0,0,0,0,0.0,0,92.6717,2.0173,0.0218,0.9995,,77.5,31.0,0.0,0.0,0.0,0.0,442.7438,4074.84,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.3697,11,,-0.3697,0.3697,,,,15052,5551,0,0,csma_ca_lite,48,48,0,True,16,462,0,0,0.0,0.0,0.013443,0.081375,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0899,462,15827,-8.1656,-60.2731,channel_aware_adaptive,18.8,10.0,20.0,17.6829,32,13,19,-83.7092,0.485,285,246,284,84,1,distributed,0,0,0,0,0,0,0,,deterministic,8,6050008
distributed_edge,50,848,3877,40704,41552,3877,37675,0.0933,0.6589,0.2478,0.0,0.0,8640.4164,0.0,0,0,0,0,0,0,0.0,0,172.8083,2.6144,0.0151,0.9998,,77.5,31.0,232.5,0.0,0.0,0.0,812.5564,7479.36,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.3657,11,,-0.3657,0.3657,,,,27378,10297,0,0,csma_ca_lite,104,104,0,True,16,848,0,0,0.0,0.0,0.01939,0.083992,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0933,848,28910,-9.3826,-63.1742,channel_aware_adaptive,19.0,10.0,20.0,17.0642,59,27,32,-83.6498,0.665,515,434,515,172,0,distributed,0,0,0,0,0,0,0,,deterministic,8,6050008
voi_baseline,50,293,1366,14064,14357,1366,12991,0.0951,0.6539,0.251,0.0,0.0,3216.003,0.0,0,0,0,0,0,0,0.0,0,64.3201,2.0927,0.0325,0.9989,,77.5,31.0,232.5,0.0,0.0,0.0,283.243,2584.26,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.3657,11,,-0.3657,0.3657,,,,9388,3603,0,0,csma_ca_lite,30,30,0,True,16,293,0,0,0.0,0.0,0.009443,0.079985,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0951,293,9996,-7.3131,-56.809,channel_aware_adaptive,19.0,10.0,20.0,18.0822,23,9,14,-84.403,0.62,166,134,166,62,0,distributed,0,0,0,0,0,0,0,,deterministic,8,6050008
dstep,50,98,467,4704,4802,467,4335,0.0973,0.6079,0.2949,0.0,0.0,1571.9256,0.0,0,0,0,0,0,0,0.0,0,31.4385,0.5512,0.0175,0.9997,,77.5,31.0,232.5,52.5,161.28,50.4,94.8856,864.36,7.5,ideal,,,,50,0,,,,,,,,1.0,0.98,0.9899,1.0,0.98,0.9899,1.0,0.0,0.0,0,1,1,1.0,-0.3657,11,0.9819,-1.3519,1.3519,40.0149,9.4672,0.9917,2919,1416,0,467,csma_ca_lite,18,18,0,True,16,98,0,1,0.000527,0.005848,0.005788,0.017603,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0973,98,3087,-5.5048,-51.3262,channel_aware_adaptive,19.4,10.0,20.0,18.7302,13,5,8,-84.7716,0.69,55,45,55,23,0,distributed,0,0,0,0,0,0,0,,deterministic,8,6050008
dstep_payoff,50,106,560,5088,5194,560,4634,0.1078,0.6384,0.2538,0.0,0.0,1517.9405,27.29,2729,486,1574,526,143,1574,137.713,117,30.3588,0.6509,0.0214,0.9995,,77.5,31.0,232.5,52.5,38.88,12.15,103.7005,934.92,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.3655,11,1.1945,-1.191,1.191,40.7572,7.3063,0.7623,3316,1318,0,563,csma_ca_lite,18,18,0,True,16,106,0,1,0.000257,0.005208,0.006306,0.017603,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1078,106,3528,-5.6697,-52.2475,channel_aware_adaptive,19.4,10.0,20.0,18.9831,9,3,6,-84.4063,0.71,61,51,61,22,0,distributed,0,0,0,0,0,0,0,,deterministic,8,6050008
