policy,nodes,tx_packets,rx_packets,bytes_tx,link_delivery_attempts,link_delivery_successes,link_delivery_failures,link_pdr,collision_loss_rate,channel_loss_rate,sensitivity_loss_rate,out_of_range_loss_rate,energy_mj,energy_payoff_mj,payoff_decisions,payoff_compute_accepted,payoff_compute_rejected,payoff_transmit_accepted,payoff_transmit_rejected,payoff_optional_compute_skipped,payoff_estimated_tx_energy_saved_mj,payoff_reliability_overrides,energy_per_node_mean_mj,energy_per_node_std_mj,energy_cv,energy_jain_fairness,battery_residual_jain_fairness,energy_sense_mj,energy_preprocess_mj,energy_infer_mj,energy_consensus_mj,energy_estimate_mj,energy_prediction_mj,energy_tx_mj,energy_rx_mj,energy_idle_mj,battery_mode,battery_capacity_mah,battery_voltage_v,battery_initial_energy_mj_per_node,battery_alive_nodes,battery_dead_nodes,battery_mean_remaining_pct,battery_fnd_time_s,battery_hnd_time_s,battery_lnd_time_s,battery_mean_estimated_lifetime_s,battery_min_estimated_lifetime_s,battery_max_estimated_lifetime_s,precision,recall,f1,confirmation_precision,confirmation_recall,confirmation_f1,awareness_recall,false_confirmation_rate,false_awareness_rate,network_false_alarm,event_level_confirmed,event_level_alerted,dcr,mean_detection_delay_s,pre_event_local_detections,mean_confirmation_delay_s,mean_alert_delay_s,mean_lead_time_s,mean_origin_error_m,mean_speed_error_m_s,mean_eta_error_s,collisions,channel_losses,below_sensitivity,suppressed_tx,mac_mode,mac_cca_busy,mac_backoff_events,mac_access_drops,mac_queue_enabled,mac_queue_capacity,mac_queue_enqueued,mac_queue_drops,mac_max_queue_depth,mean_mac_queue_delay_s,max_mac_queue_delay_s,mean_mac_service_time_s,max_mac_service_time_s,mac_reliability_enabled,mac_max_retries,mac_retry_tx_frames,mac_retries_scheduled,mac_retry_exhausted,mac_ack_timeouts,mac_ack_tx_frames,mac_ack_rx_frames,mac_ack_losses,mac_ack_collisions,mac_ack_channel_losses,mac_ack_below_sensitivity,mac_duplicate_data_rx,mac_retry_tx_energy_mj,mac_ack_energy_mj,mac_unicast_frames_started,mac_unicast_frames_success,mac_unicast_frames_failed,mac_unicast_queue_drops,mac_unicast_delivery_ratio,mac_unicast_confirmed_delivery_ratio,mac_unicast_data_frames_received,mac_unicast_data_delivery_ratio,mac_reliable_frames_started,mac_reliable_frames_success,mac_reliable_frames_failed,mac_reliable_queue_drops,mac_reliable_delivery_ratio,mac_reliable_data_frames_received,mac_reliable_data_delivery_ratio,mac_pending_requests,physical_link_pdr_per_attempt,physical_tx_frames,interfered_receptions,mean_sinr_db,min_sinr_db,radio_control_mode,mean_tx_power_dbm,min_tx_power_dbm,max_tx_power_dbm,mean_power_history_dbm,power_changes,power_increases,power_decreases,mean_feedback_rssi_dbm,mean_feedback_success_rate,radio_backoff_actions,radio_wait_actions,radio_congestion_events,radio_coverage_events,radio_channel_loss_events,communication_architecture,routing_packets,routing_sink_data_arrivals,routing_delivered,routing_no_route,routing_hops_attempted,routing_hops_successful,routing_hops_failed,mean_route_hops_delivered,event_model,run,seed
send_on_delta,20,153,316,7344,2907,316,2591,0.1087,0.5545,0.3368,0.0,0.0,722.3418,0.0,0,0,0,0,0,0,0.0,0,36.1171,1.193,0.033,0.9989,,31.0,12.4,0.0,0.0,0.0,0.0,152.6818,523.26,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.9301,5,,-0.9301,0.9301,,,,1612,979,0,0,csma_ca_lite,6,6,0,True,16,153,0,0,0.0,0.0,0.009279,0.045369,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1087,153,1729,-6.0187,-58.5826,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-89.94,0.375,86,78,86,58,0,distributed,0,0,0,0,0,0,0,,deterministic,17,6020017
teen_like,20,191,401,9168,3629,401,3228,0.1105,0.544,0.3455,0.0,0.0,890.2227,0.0,0,0,0,0,0,0,0.0,0,44.5111,1.3308,0.0299,0.9991,,31.0,12.4,0.0,0.0,0.0,0.0,190.6027,653.22,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.9301,5,,-0.9301,0.9301,,,,1974,1254,0,0,csma_ca_lite,9,9,0,True,16,191,0,0,0.0,0.0,0.010887,0.046918,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1105,191,2109,-5.9141,-56.8654,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-89.4017,0.45,107,98,107,72,0,distributed,0,0,0,0,0,0,0,,deterministic,17,6020017
distributed_edge,20,370,783,17760,7030,783,6247,0.1114,0.5495,0.3391,0.0,0.0,1773.6146,0.0,0,0,0,0,0,0,0.0,0,88.6807,2.034,0.0229,0.9995,,31.0,12.4,93.0,0.0,0.0,0.0,368.8146,1265.4,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.9261,5,,-0.9261,0.9261,,,,3863,2384,0,0,csma_ca_lite,37,37,0,True,16,370,0,0,0.0,0.0,0.01669,0.08273,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1114,370,4066,-8.2637,-56.5201,channel_aware_adaptive,19.5,10.0,20.0,19.5238,1,0,1,-89.6998,0.425,209,200,209,134,0,distributed,0,0,0,0,0,0,0,,deterministic,17,6020017
voi_baseline,20,106,263,5088,2014,263,1751,0.1306,0.5174,0.352,0.0,0.0,607.6995,0.0,0,0,0,0,0,0,0.0,0,30.385,1.9884,0.0654,0.9957,,31.0,12.4,93.0,0.0,0.0,0.0,105.7795,362.52,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.9261,5,,-0.9261,0.9261,,,,1042,709,0,0,csma_ca_lite,6,6,0,True,16,106,0,0,0.0,0.0,0.007745,0.043531,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1306,106,1159,-3.826,-55.2769,channel_aware_adaptive,19.5,10.0,20.0,19.5238,1,0,1,-88.7508,0.475,57,45,57,36,0,distributed,0,0,0,0,0,0,0,,deterministic,17,6020017
dstep,20,31,78,1488,589,78,511,0.1324,0.3667,0.5008,0.0,0.0,369.9105,0.0,0,0,0,0,0,0,0.0,0,18.4955,0.8944,0.0484,0.9977,,31.0,12.4,93.0,21.0,55.28,17.275,30.9355,106.02,3.0,ideal,,,,20,0,,,,,,,,1.0,0.65,0.7879,1.0,0.65,0.7879,0.85,0.0,0.0,0,1,1,0.8,-0.9261,5,1.0402,-1.0225,1.0225,25.8926,3.9471,2.2916,216,295,0,78,csma_ca_lite,2,2,0,True,16,31,0,1,0.000188,0.000728,0.004549,0.016513,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1324,31,228,-2.1932,-47.9618,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-89.3096,0.4531,12,12,12,17,0,distributed,0,0,0,0,0,0,0,,deterministic,17,6020017
dstep_payoff,20,44,119,2112,836,119,717,0.1423,0.4713,0.3864,0.0,0.0,371.9135,8.83,883,79,640,123,41,640,40.9147,34,18.5957,0.493,0.0265,0.9993,,31.0,12.4,93.0,21.0,6.32,1.975,43.9085,150.48,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.9259,5,1.1241,-1.4157,1.4157,31.6471,8.0523,1.4343,394,323,0,120,csma_ca_lite,2,2,0,True,16,44,0,1,0.000583,0.015921,0.005679,0.01757,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1423,44,437,-2.3036,-55.5635,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-89.299,0.4875,22,18,22,18,0,distributed,0,0,0,0,0,0,0,,deterministic,17,6020017
periodic,50,1500,7197,72000,73500,7197,66303,0.0979,0.6641,0.2379,0.0,0.0,14823.3374,0.0,0,0,0,0,0,0,0.0,0,296.4667,1.0028,0.0034,1.0,,77.5,31.0,0.0,0.0,0.0,0.0,1477.3374,13230.0,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.3621,14,,-0.3621,0.3621,,,,48815,17488,0,0,csma_ca_lite,298,298,0,True,16,1500,0,0,0.0,0.0,0.022084,0.084236,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0979,1500,51499,-9.7943,-63.5185,channel_aware_adaptive,19.8,10.0,20.0,17.6344,43,21,22,-83.8873,0.46,883,750,882,265,1,distributed,0,0,0,0,0,0,0,,deterministic,16,6050016
event_driven,50,874,4283,41952,42826,4283,38543,0.1,0.6716,0.2284,0.0,0.0,8688.5461,0.0,0,0,0,0,0,0,0.0,0,173.7709,2.5109,0.0144,0.9998,,77.5,31.0,0.0,0.0,0.0,0.0,863.8661,7708.68,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.3621,14,,-0.3621,0.3621,,,,28763,9780,0,0,csma_ca_lite,121,121,0,True,16,874,0,0,0.0,0.0,0.018654,0.084222,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1,874,30429,-8.8705,-64.2837,channel_aware_adaptive,19.6,10.0,20.0,18.5294,18,8,10,-84.2328,0.64,522,430,522,149,0,distributed,0,0,0,0,0,0,0,,deterministic,16,6050016
send_on_delta,50,382,1964,18336,18718,1964,16754,0.1049,0.6577,0.2374,0.0,0.0,3862.7032,0.0,0,0,0,0,0,0,0.0,0,77.2541,1.8272,0.0237,0.9994,,77.5,31.0,0.0,0.0,0.0,0.0,377.4632,3369.24,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.3621,14,,-0.3621,0.3621,,,,12311,4443,0,0,csma_ca_lite,55,55,0,True,16,382,0,0,0.0,0.0,0.010167,0.080967,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1049,382,13132,-7.0906,-60.8786,channel_aware_adaptive,19.6,10.0,20.0,19.2857,6,2,4,-84.2601,0.6,221,183,221,54,0,distributed,0,0,0,0,0,0,0,,deterministic,16,6050016
teen_like,50,472,2532,22656,23128,2532,20596,0.1095,0.6652,0.2254,0.0,0.0,4746.316,0.0,0,0,0,0,0,0,0.0,0,94.9263,2.1847,0.023,0.9995,,77.5,31.0,0.0,0.0,0.0,0.0,467.276,4163.04,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.3621,14,,-0.3621,0.3621,,,,15384,5212,0,0,csma_ca_lite,68,68,0,True,16,472,0,0,0.0,0.0,0.012457,0.08333,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1095,472,16415,-7.1239,-60.956,channel_aware_adaptive,19.4,10.0,20.0,18.8525,11,4,7,-84.2306,0.565,278,215,278,72,0,distributed,0,0,0,0,0,0,0,,deterministic,16,6050016
distributed_edge,50,874,4283,41952,42826,4283,38543,0.1,0.6716,0.2284,0.0,0.0,8921.0461,0.0,0,0,0,0,0,0,0.0,0,178.4209,2.5109,0.0141,0.9998,,77.5,31.0,232.5,0.0,0.0,0.0,863.8661,7708.68,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.3581,14,,-0.3581,0.3581,,,,28763,9780,0,0,csma_ca_lite,121,121,0,True,16,874,0,0,0.0,0.0,0.018654,0.084222,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1,874,30429,-8.8705,-64.2837,channel_aware_adaptive,19.6,10.0,20.0,18.5294,18,8,10,-84.2328,0.64,522,430,522,149,0,distributed,0,0,0,0,0,0,0,,deterministic,16,6050016
voi_baseline,50,277,1489,13296,13573,1489,12084,0.1097,0.6301,0.2602,0.0,0.0,3061.8268,0.0,0,0,0,0,0,0,0.0,0,61.2365,2.0554,0.0336,0.9989,,77.5,31.0,232.5,0.0,0.0,0.0,270.1868,2443.14,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.3581,14,,-0.3581,0.3581,,,,8552,3532,0,0,csma_ca_lite,31,31,0,True,16,277,0,0,0.0,0.0,0.007878,0.048657,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1097,277,9114,-6.4709,-59.9659,channel_aware_adaptive,19.2,10.0,20.0,18.4848,16,6,10,-84.7821,0.5,159,130,159,48,0,distributed,0,0,0,0,0,0,0,,deterministic,16,6050016
dstep,50,98,509,4704,4802,509,4293,0.106,0.6935,0.2005,0.0,0.0,1579.3512,0.0,0,0,0,0,0,0,0.0,0,31.587,0.7255,0.023,0.9995,,77.5,31.0,232.5,52.5,164.72,51.475,97.7962,864.36,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.3581,14,1.0619,-0.9892,0.9892,41.012,5.837,0.8812,3330,963,0,509,csma_ca_lite,11,11,0,True,16,98,0,1,0.000508,0.011672,0.005415,0.027702,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.106,98,3577,-6.199,-54.752,channel_aware_adaptive,19.6,10.0,20.0,19.6154,2,0,2,-83.5665,0.66,58,47,58,8,0,distributed,0,0,0,0,0,0,0,,deterministic,16,6050016
dstep_payoff,50,111,587,5328,5439,587,4852,0.1079,0.6492,0.2429,0.0,0.0,1572.7425,27.87,2787,523,1564,522,178,1564,174.7192,145,31.4549,0.4946,0.0157,0.9998,,77.5,31.0,232.5,52.5,41.84,13.075,109.9375,979.02,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.3579,14,1.3621,-1.423,1.423,39.0169,8.1049,0.8521,3531,1321,0,589,csma_ca_lite,14,14,0,True,16,111,0,1,0.000487,0.014358,0.006188,0.028676,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1079,111,3724,-6.397,-53.4275,channel_aware_adaptive,19.4,10.0,20.0,19.434,3,0,3,-84.1318,0.63,65,53,65,18,0,distributed,0,0,0,0,0,0,0,,deterministic,16,6050016
