policy,nodes,tx_packets,rx_packets,bytes_tx,link_delivery_attempts,link_delivery_successes,link_delivery_failures,link_pdr,collision_loss_rate,channel_loss_rate,sensitivity_loss_rate,out_of_range_loss_rate,energy_mj,energy_payoff_mj,payoff_decisions,payoff_compute_accepted,payoff_compute_rejected,payoff_transmit_accepted,payoff_transmit_rejected,payoff_optional_compute_skipped,payoff_estimated_tx_energy_saved_mj,payoff_reliability_overrides,energy_per_node_mean_mj,energy_per_node_std_mj,energy_cv,energy_jain_fairness,battery_residual_jain_fairness,energy_sense_mj,energy_preprocess_mj,energy_infer_mj,energy_consensus_mj,energy_estimate_mj,energy_prediction_mj,energy_tx_mj,energy_rx_mj,energy_idle_mj,battery_mode,battery_capacity_mah,battery_voltage_v,battery_initial_energy_mj_per_node,battery_alive_nodes,battery_dead_nodes,battery_mean_remaining_pct,battery_fnd_time_s,battery_hnd_time_s,battery_lnd_time_s,battery_mean_estimated_lifetime_s,battery_min_estimated_lifetime_s,battery_max_estimated_lifetime_s,precision,recall,f1,confirmation_precision,confirmation_recall,confirmation_f1,awareness_recall,false_confirmation_rate,false_awareness_rate,network_false_alarm,event_level_confirmed,event_level_alerted,dcr,mean_detection_delay_s,pre_event_local_detections,mean_confirmation_delay_s,mean_alert_delay_s,mean_lead_time_s,mean_origin_error_m,mean_speed_error_m_s,mean_eta_error_s,collisions,channel_losses,below_sensitivity,suppressed_tx,mac_mode,mac_cca_busy,mac_backoff_events,mac_access_drops,mac_queue_enabled,mac_queue_capacity,mac_queue_enqueued,mac_queue_drops,mac_max_queue_depth,mean_mac_queue_delay_s,max_mac_queue_delay_s,mean_mac_service_time_s,max_mac_service_time_s,mac_reliability_enabled,mac_max_retries,mac_retry_tx_frames,mac_retries_scheduled,mac_retry_exhausted,mac_ack_timeouts,mac_ack_tx_frames,mac_ack_rx_frames,mac_ack_losses,mac_ack_collisions,mac_ack_channel_losses,mac_ack_below_sensitivity,mac_duplicate_data_rx,mac_retry_tx_energy_mj,mac_ack_energy_mj,mac_unicast_frames_started,mac_unicast_frames_success,mac_unicast_frames_failed,mac_unicast_queue_drops,mac_unicast_delivery_ratio,mac_unicast_confirmed_delivery_ratio,mac_unicast_data_frames_received,mac_unicast_data_delivery_ratio,mac_reliable_frames_started,mac_reliable_frames_success,mac_reliable_frames_failed,mac_reliable_queue_drops,mac_reliable_delivery_ratio,mac_reliable_data_frames_received,mac_reliable_data_delivery_ratio,mac_pending_requests,physical_link_pdr_per_attempt,physical_tx_frames,interfered_receptions,mean_sinr_db,min_sinr_db,radio_control_mode,mean_tx_power_dbm,min_tx_power_dbm,max_tx_power_dbm,mean_power_history_dbm,power_changes,power_increases,power_decreases,mean_feedback_rssi_dbm,mean_feedback_success_rate,radio_backoff_actions,radio_wait_actions,radio_congestion_events,radio_coverage_events,radio_channel_loss_events,communication_architecture,routing_packets,routing_sink_data_arrivals,routing_delivered,routing_no_route,routing_hops_attempted,routing_hops_successful,routing_hops_failed,mean_route_hops_delivered,event_model,run,seed
periodic,20,600,1604,28800,11400,1604,9796,0.1407,0.551,0.3083,0.0,0.0,2697.152,0.0,0,0,0,0,0,0,0.0,0,134.8576,0.0,0.0,1.0,,31.0,12.4,0.0,0.0,0.0,0.0,598.752,2052.0,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.161,4,,0.161,-0.161,,,,6281,3515,0,0,csma_ca_lite,89,89,0,True,16,600,0,0,0.0,0.0,0.017772,0.08378,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1407,600,6745,-9.0249,-57.0188,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-85.6936,0.5625,321,283,321,170,0,distributed,0,0,0,0,0,0,0,,deterministic,18,6020018
event_driven,20,350,951,16800,6650,951,5699,0.143,0.5561,0.3009,0.0,0.0,1592.2562,0.0,0,0,0,0,0,0,0.0,0,79.6128,2.6616,0.0334,0.9989,,31.0,12.4,0.0,0.0,0.0,0.0,348.8562,1197.0,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.161,4,,0.161,-0.161,,,,3698,2001,0,0,csma_ca_lite,37,37,0,True,16,350,0,0,0.0,0.0,0.013649,0.08361,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.143,350,3990,-8.0514,-53.7664,channel_aware_adaptive,20.0,20.0,20.0,19.5455,2,1,1,-85.2836,0.6625,193,160,192,97,1,distributed,0,0,0,0,0,0,0,,deterministic,18,6020018
send_on_delta,20,150,439,7200,2850,439,2411,0.154,0.5175,0.3284,0.0,0.0,709.088,0.0,0,0,0,0,0,0,0.0,0,35.4544,2.0448,0.0577,0.9967,,31.0,12.4,0.0,0.0,0.0,0.0,149.688,513.0,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.161,4,,0.161,-0.161,,,,1475,936,0,0,csma_ca_lite,11,11,0,True,16,150,0,0,0.0,0.0,0.008009,0.048929,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.154,150,1596,-4.3914,-51.8491,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-86.2535,0.5375,79,70,79,43,0,distributed,0,0,0,0,0,0,0,,deterministic,18,6020018
teen_like,20,188,550,9024,3572,550,3022,0.154,0.5244,0.3217,0.0,0.0,876.969,0.0,0,0,0,0,0,0,0.0,0,43.8484,2.4181,0.0551,0.997,,31.0,12.4,0.0,0.0,0.0,0.0,187.609,642.96,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.161,4,,0.161,-0.161,,,,1873,1149,0,0,csma_ca_lite,25,25,0,True,16,188,0,0,0.0,0.0,0.008951,0.044633,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.154,188,2052,-5.0153,-58.9472,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-87.0647,0.4125,97,78,97,53,0,distributed,0,0,0,0,0,0,0,,deterministic,18,6020018
distributed_edge,20,350,951,16800,6650,951,5699,0.143,0.5561,0.3009,0.0,0.0,1685.2562,0.0,0,0,0,0,0,0,0.0,0,84.2628,2.6616,0.0316,0.999,,31.0,12.4,93.0,0.0,0.0,0.0,348.8562,1197.0,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.165,4,,0.165,-0.165,,,,3698,2001,0,0,csma_ca_lite,37,37,0,True,16,350,0,0,0.0,0.0,0.013649,0.08361,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.143,350,3990,-8.0514,-53.7664,channel_aware_adaptive,20.0,20.0,20.0,19.5455,2,1,1,-85.2836,0.6625,193,160,192,97,1,distributed,0,0,0,0,0,0,0,,deterministic,18,6020018
voi_baseline,20,109,356,5232,2071,356,1715,0.1719,0.5273,0.3008,0.0,0.0,620.5375,0.0,0,0,0,0,0,0,0.0,0,31.0269,1.8708,0.0603,0.9964,,31.0,12.4,93.0,0.0,0.0,0.0,108.3575,372.78,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.165,4,,0.165,-0.165,,,,1092,623,0,0,csma_ca_lite,11,11,0,True,16,109,0,0,0.0,0.0,0.006817,0.028965,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1719,109,1235,-3.1013,-50.243,channel_aware_adaptive,19.5,10.0,20.0,19.5238,1,0,1,-85.9451,0.6375,53,44,53,31,0,distributed,0,0,0,0,0,0,0,,deterministic,18,6020018
dstep,20,39,120,1872,741,120,621,0.1619,0.4265,0.4116,0.0,0.0,410.3989,0.0,0,0,0,0,0,0,0.0,0,20.5199,0.2766,0.0135,0.9998,,31.0,12.4,93.0,21.0,59.2,18.5,38.9189,133.38,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.165,4,0.815,-0.8743,0.8743,35.3439,4.2013,0.5698,316,305,0,120,csma_ca_lite,6,6,0,True,16,39,0,1,0.00038,0.003288,0.004505,0.016586,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1619,39,342,-1.384,-45.7138,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-86.4042,0.5875,17,15,17,13,0,distributed,0,0,0,0,0,0,0,,deterministic,18,6020018
dstep_payoff,20,40,136,1920,760,136,624,0.1789,0.4579,0.3632,0.0,0.0,356.9568,9.13,913,102,634,133,44,634,43.9085,27,17.8478,0.4965,0.0278,0.9992,,31.0,12.4,93.0,21.0,8.16,2.55,39.9168,136.8,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.1652,4,1.0152,-0.7785,0.7785,33.0222,4.9345,0.8112,348,276,0,137,csma_ca_lite,9,9,0,True,16,40,0,1,0.000292,0.005848,0.004346,0.016586,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1789,40,380,-1.3979,-47.1455,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-86.4494,0.6,17,17,17,12,0,distributed,0,0,0,0,0,0,0,,deterministic,18,6020018
periodic,20,600,1334,28800,11400,1334,10066,0.117,0.5349,0.3481,0.0,0.0,2693.4098,0.0,0,0,0,0,0,0,0.0,0,134.6705,0.595,0.0044,1.0,,31.0,12.4,0.0,0.0,0.0,0.0,595.0098,2052.0,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.2565,4,,-0.2565,0.2565,,,,6098,3968,0,0,csma_ca_lite,67,67,0,True,16,600,0,0,0.0,0.0,0.018533,0.083906,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.117,600,6365,-9.3429,-61.308,channel_aware_adaptive,19.5,10.0,20.0,18.5185,7,3,4,-88.6912,0.325,323,310,323,215,0,distributed,0,0,0,0,0,0,0,,deterministic,19,6020019
event_driven,20,383,875,18384,7277,875,6402,0.1202,0.5589,0.3209,0.0,0.0,1733.8896,0.0,0,0,0,0,0,0,0.0,0,86.6945,2.1628,0.0249,0.9994,,31.0,12.4,0.0,0.0,0.0,0.0,377.6296,1309.86,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.2565,4,,-0.2565,0.2565,,,,4067,2335,0,0,csma_ca_lite,38,38,0,True,16,383,0,0,0.0,0.0,0.016836,0.084071,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1202,383,4275,-7.8899,-60.1774,channel_aware_adaptive,19.5,10.0,20.0,18.0645,11,5,6,-89.1094,0.2125,221,214,221,126,0,distributed,0,0,0,0,0,0,0,,deterministic,19,6020019
