policy,nodes,tx_packets,rx_packets,bytes_tx,link_delivery_attempts,link_delivery_successes,link_delivery_failures,link_pdr,collision_loss_rate,channel_loss_rate,sensitivity_loss_rate,out_of_range_loss_rate,energy_mj,energy_payoff_mj,payoff_decisions,payoff_compute_accepted,payoff_compute_rejected,payoff_transmit_accepted,payoff_transmit_rejected,payoff_optional_compute_skipped,payoff_estimated_tx_energy_saved_mj,payoff_reliability_overrides,energy_per_node_mean_mj,energy_per_node_std_mj,energy_cv,energy_jain_fairness,battery_residual_jain_fairness,energy_sense_mj,energy_preprocess_mj,energy_infer_mj,energy_consensus_mj,energy_estimate_mj,energy_prediction_mj,energy_tx_mj,energy_rx_mj,energy_idle_mj,battery_mode,battery_capacity_mah,battery_voltage_v,battery_initial_energy_mj_per_node,battery_alive_nodes,battery_dead_nodes,battery_mean_remaining_pct,battery_fnd_time_s,battery_hnd_time_s,battery_lnd_time_s,battery_mean_estimated_lifetime_s,battery_min_estimated_lifetime_s,battery_max_estimated_lifetime_s,precision,recall,f1,confirmation_precision,confirmation_recall,confirmation_f1,awareness_recall,false_confirmation_rate,false_awareness_rate,network_false_alarm,event_level_confirmed,event_level_alerted,dcr,mean_detection_delay_s,pre_event_local_detections,mean_confirmation_delay_s,mean_alert_delay_s,mean_lead_time_s,mean_origin_error_m,mean_speed_error_m_s,mean_eta_error_s,collisions,channel_losses,below_sensitivity,suppressed_tx,mac_mode,mac_cca_busy,mac_backoff_events,mac_access_drops,mac_queue_enabled,mac_queue_capacity,mac_queue_enqueued,mac_queue_drops,mac_max_queue_depth,mean_mac_queue_delay_s,max_mac_queue_delay_s,mean_mac_service_time_s,max_mac_service_time_s,mac_reliability_enabled,mac_max_retries,mac_retry_tx_frames,mac_retries_scheduled,mac_retry_exhausted,mac_ack_timeouts,mac_ack_tx_frames,mac_ack_rx_frames,mac_ack_losses,mac_ack_collisions,mac_ack_channel_losses,mac_ack_below_sensitivity,mac_duplicate_data_rx,mac_retry_tx_energy_mj,mac_ack_energy_mj,mac_unicast_frames_started,mac_unicast_frames_success,mac_unicast_frames_failed,mac_unicast_queue_drops,mac_unicast_delivery_ratio,mac_unicast_confirmed_delivery_ratio,mac_unicast_data_frames_received,mac_unicast_data_delivery_ratio,mac_reliable_frames_started,mac_reliable_frames_success,mac_reliable_frames_failed,mac_reliable_queue_drops,mac_reliable_delivery_ratio,mac_reliable_data_frames_received,mac_reliable_data_delivery_ratio,mac_pending_requests,physical_link_pdr_per_attempt,physical_tx_frames,interfered_receptions,mean_sinr_db,min_sinr_db,radio_control_mode,mean_tx_power_dbm,min_tx_power_dbm,max_tx_power_dbm,mean_power_history_dbm,power_changes,power_increases,power_decreases,mean_feedback_rssi_dbm,mean_feedback_success_rate,radio_backoff_actions,radio_wait_actions,radio_congestion_events,radio_coverage_events,radio_channel_loss_events,communication_architecture,routing_packets,routing_sink_data_arrivals,routing_delivered,routing_no_route,routing_hops_attempted,routing_hops_successful,routing_hops_failed,mean_route_hops_delivered,event_model,run,seed
send_on_delta,20,156,391,7488,2964,391,2573,0.1319,0.5078,0.3603,0.0,0.0,735.5955,0.0,0,0,0,0,0,0,0.0,0,36.7798,1.454,0.0395,0.9984,,31.0,12.4,0.0,0.0,0.0,0.0,155.6755,533.52,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.2048,4,,-0.2048,0.2048,,,,1505,1068,0,0,csma_ca_lite,19,19,0,True,16,156,0,0,0.0,0.0,0.008087,0.029279,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1319,156,1634,-4.3443,-54.6548,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-88.284,0.375,83,74,83,70,0,distributed,0,0,0,0,0,0,0,,deterministic,3,6020003
teen_like,20,182,420,8736,3458,420,3038,0.1215,0.537,0.3415,0.0,0.0,850.4614,0.0,0,0,0,0,0,0,0.0,0,42.5231,1.6541,0.0389,0.9985,,31.0,12.4,0.0,0.0,0.0,0.0,181.6214,622.44,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.2048,4,,-0.2048,0.2048,,,,1857,1181,0,0,csma_ca_lite,11,11,0,True,16,182,0,0,0.0,0.0,0.01002,0.049121,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1215,182,1976,-5.5519,-52.4003,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-88.6061,0.475,102,92,102,76,0,distributed,0,0,0,0,0,0,0,,deterministic,3,6020003
distributed_edge,20,342,781,16416,6498,781,5717,0.1202,0.5654,0.3144,0.0,0.0,1650.3286,0.0,0,0,0,0,0,0,0.0,0,82.5164,2.1779,0.0264,0.9993,,31.0,12.4,93.0,0.0,0.0,0.0,341.2886,1169.64,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.2008,4,,-0.2008,0.2008,,,,3674,2043,0,0,csma_ca_lite,29,29,0,True,16,342,0,0,0.0,0.0,0.014748,0.083626,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1202,342,3933,-7.7795,-55.3479,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-88.3509,0.3375,199,181,199,135,0,distributed,0,0,0,0,0,0,0,,deterministic,3,6020003
voi_baseline,20,116,287,5568,2204,287,1917,0.1302,0.495,0.3748,0.0,0.0,651.8787,0.0,0,0,0,0,0,0,0.0,0,32.5939,1.9459,0.0597,0.9964,,31.0,12.4,93.0,0.0,0.0,0.0,115.7587,396.72,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.2008,4,,-0.2008,0.2008,,,,1091,826,0,0,csma_ca_lite,7,7,0,True,16,116,0,0,0.0,0.0,0.007013,0.035947,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1302,116,1159,-4.8121,-52.061,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-88.6563,0.4125,61,57,61,53,0,distributed,0,0,0,0,0,0,0,,deterministic,3,6020003
dstep,20,38,102,1824,722,102,620,0.1413,0.41,0.4488,0.0,0.0,404.091,0.0,0,0,0,0,0,0,0.0,0,20.2045,0.5152,0.0255,0.9994,,31.0,12.4,93.0,21.0,57.76,18.05,37.921,129.96,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.2008,4,1.6492,0.058,-0.058,39.8636,6.1714,1.4769,296,324,0,102,csma_ca_lite,5,5,0,True,16,38,0,1,0.000138,0.002328,0.004851,0.017246,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1413,38,323,-1.4391,-47.551,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-88.2181,0.55,17,16,17,20,0,distributed,0,0,0,0,0,0,0,,deterministic,3,6020003
dstep_payoff,20,40,92,1920,760,92,668,0.1211,0.4658,0.4132,0.0,0.0,352.2118,8.27,827,65,627,98,37,627,36.923,41,17.6106,0.2723,0.0155,0.9998,,31.0,12.4,93.0,21.0,5.2,1.625,39.9168,136.8,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.2006,4,1.4994,-0.5911,0.5911,37.4918,5.6864,1.7911,354,314,0,95,csma_ca_lite,5,5,0,True,16,40,0,1,0.000183,0.002968,0.005516,0.017604,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1211,40,380,-2.2683,-47.2422,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-88.8597,0.475,20,18,20,20,0,distributed,0,0,0,0,0,0,0,,deterministic,3,6020003
periodic,50,1500,6905,72000,73500,6905,66595,0.0939,0.6477,0.2584,0.0,0.0,14762.6306,0.0,0,0,0,0,0,0,0.0,0,295.2526,3.6268,0.0123,0.9998,,77.5,31.0,0.0,0.0,0.0,0.0,1416.6306,13230.0,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.8282,18,,-0.8282,0.8282,,,,47603,18992,0,0,csma_ca_lite,237,237,0,True,16,1500,0,0,0.0,0.0,0.022132,0.084241,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0939,1500,50127,-10.65,-65.6128,channel_aware_adaptive,18.6,10.0,20.0,16.748,73,33,40,-83.8684,0.47,885,747,882,278,3,distributed,0,0,0,0,0,0,0,,deterministic,2,6050002
event_driven,50,851,3864,40848,41699,3864,37835,0.0927,0.6669,0.2405,0.0,0.0,8422.8171,0.0,0,0,0,0,0,0,0.0,0,168.4563,2.791,0.0166,0.9997,,77.5,31.0,0.0,0.0,0.0,0.0,800.9971,7505.82,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.8282,18,,-0.8282,0.8282,,,,27807,10028,0,0,csma_ca_lite,134,134,0,True,16,851,0,0,0.0,0.0,0.018428,0.083896,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0927,851,29449,-9.2696,-65.0215,channel_aware_adaptive,18.2,10.0,20.0,17.2527,41,16,25,-84.4986,0.605,507,424,506,159,1,distributed,0,0,0,0,0,0,0,,deterministic,2,6050002
send_on_delta,50,354,1762,16992,17346,1762,15584,0.1016,0.6389,0.2595,0.0,0.0,3575.3275,0.0,0,0,0,0,0,0,0.0,0,71.5065,1.7598,0.0246,0.9994,,77.5,31.0,0.0,0.0,0.0,0.0,337.0475,3122.28,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.8282,18,,-0.8282,0.8282,,,,11083,4501,0,0,csma_ca_lite,49,49,0,True,16,354,0,0,0.0,0.0,0.010741,0.07153,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1016,354,11809,-7.1168,-60.7514,channel_aware_adaptive,18.4,10.0,20.0,18.0882,18,5,13,-84.0983,0.55,206,160,206,61,0,distributed,0,0,0,0,0,0,0,,deterministic,2,6050002
teen_like,50,441,2022,21168,21609,2022,19587,0.0936,0.6699,0.2365,0.0,0.0,4422.8337,0.0,0,0,0,0,0,0,0.0,0,88.4567,1.9985,0.0226,0.9995,,77.5,31.0,0.0,0.0,0.0,0.0,417.2137,3889.62,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.8282,18,,-0.8282,0.8282,,,,14476,5111,0,0,csma_ca_lite,33,33,0,True,16,441,0,0,0.0,0.0,0.012236,0.080018,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0936,441,15337,-8.0642,-60.0128,channel_aware_adaptive,19.0,10.0,20.0,17.9221,27,11,16,-84.374,0.61,263,217,263,75,0,distributed,0,0,0,0,0,0,0,,deterministic,2,6050002
