policy,nodes,tx_packets,rx_packets,bytes_tx,link_delivery_attempts,link_delivery_successes,link_delivery_failures,link_pdr,collision_loss_rate,channel_loss_rate,sensitivity_loss_rate,out_of_range_loss_rate,energy_mj,energy_payoff_mj,payoff_decisions,payoff_compute_accepted,payoff_compute_rejected,payoff_transmit_accepted,payoff_transmit_rejected,payoff_optional_compute_skipped,payoff_estimated_tx_energy_saved_mj,payoff_reliability_overrides,energy_per_node_mean_mj,energy_per_node_std_mj,energy_cv,energy_jain_fairness,battery_residual_jain_fairness,energy_sense_mj,energy_preprocess_mj,energy_infer_mj,energy_consensus_mj,energy_estimate_mj,energy_prediction_mj,energy_tx_mj,energy_rx_mj,energy_idle_mj,battery_mode,battery_capacity_mah,battery_voltage_v,battery_initial_energy_mj_per_node,battery_alive_nodes,battery_dead_nodes,battery_mean_remaining_pct,battery_fnd_time_s,battery_hnd_time_s,battery_lnd_time_s,battery_mean_estimated_lifetime_s,battery_min_estimated_lifetime_s,battery_max_estimated_lifetime_s,precision,recall,f1,confirmation_precision,confirmation_recall,confirmation_f1,awareness_recall,false_confirmation_rate,false_awareness_rate,network_false_alarm,event_level_confirmed,event_level_alerted,dcr,mean_detection_delay_s,pre_event_local_detections,mean_confirmation_delay_s,mean_alert_delay_s,mean_lead_time_s,mean_origin_error_m,mean_speed_error_m_s,mean_eta_error_s,collisions,channel_losses,below_sensitivity,suppressed_tx,mac_mode,mac_cca_busy,mac_backoff_events,mac_access_drops,mac_queue_enabled,mac_queue_capacity,mac_queue_enqueued,mac_queue_drops,mac_max_queue_depth,mean_mac_queue_delay_s,max_mac_queue_delay_s,mean_mac_service_time_s,max_mac_service_time_s,mac_reliability_enabled,mac_max_retries,mac_retry_tx_frames,mac_retries_scheduled,mac_retry_exhausted,mac_ack_timeouts,mac_ack_tx_frames,mac_ack_rx_frames,mac_ack_losses,mac_ack_collisions,mac_ack_channel_losses,mac_ack_below_sensitivity,mac_duplicate_data_rx,mac_retry_tx_energy_mj,mac_ack_energy_mj,mac_unicast_frames_started,mac_unicast_frames_success,mac_unicast_frames_failed,mac_unicast_queue_drops,mac_unicast_delivery_ratio,mac_unicast_confirmed_delivery_ratio,mac_unicast_data_frames_received,mac_unicast_data_delivery_ratio,mac_reliable_frames_started,mac_reliable_frames_success,mac_reliable_frames_failed,mac_reliable_queue_drops,mac_reliable_delivery_ratio,mac_reliable_data_frames_received,mac_reliable_data_delivery_ratio,mac_pending_requests,physical_link_pdr_per_attempt,physical_tx_frames,interfered_receptions,mean_sinr_db,min_sinr_db,radio_control_mode,mean_tx_power_dbm,min_tx_power_dbm,max_tx_power_dbm,mean_power_history_dbm,power_changes,power_increases,power_decreases,mean_feedback_rssi_dbm,mean_feedback_success_rate,radio_backoff_actions,radio_wait_actions,radio_congestion_events,radio_coverage_events,radio_channel_loss_events,communication_architecture,routing_packets,routing_sink_data_arrivals,routing_delivered,routing_no_route,routing_hops_attempted,routing_hops_successful,routing_hops_failed,mean_route_hops_delivered,event_model,run,seed
send_on_delta,20,147,343,7056,2793,343,2450,0.1228,0.5177,0.3595,0.0,0.0,695.4184,0.0,0,0,0,0,0,0,0.0,0,34.7709,1.7843,0.0513,0.9974,,31.0,12.4,0.0,0.0,0.0,0.0,146.2784,502.74,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.0591,3,,0.0591,-0.0591,,,,1446,1004,0,0,csma_ca_lite,8,8,0,True,16,147,0,0,0.0,0.0,0.010318,0.068719,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1228,147,1539,-4.4876,-55.0915,channel_aware_adaptive,20.0,20.0,20.0,19.5455,2,1,1,-87.6488,0.5625,81,72,80,52,1,distributed,0,0,0,0,0,0,0,,deterministic,29,6020029
teen_like,20,178,408,8544,3382,408,2974,0.1206,0.558,0.3214,0.0,0.0,832.374,0.0,0,0,0,0,0,0,0.0,0,41.6187,2.2842,0.0549,0.997,,31.0,12.4,0.0,0.0,0.0,0.0,177.214,608.76,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.0591,3,,0.0591,-0.0591,,,,1887,1087,0,0,csma_ca_lite,9,9,0,True,16,178,0,0,0.0,0.0,0.011778,0.049845,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1206,178,2033,-5.5067,-55.8672,channel_aware_adaptive,19.5,10.0,20.0,19.1304,3,1,2,-88.6672,0.4375,104,95,104,64,0,distributed,0,0,0,0,0,0,0,,deterministic,29,6020029
distributed_edge,20,335,759,16080,6365,759,5606,0.1192,0.5464,0.3343,0.0,0.0,1617.74,0.0,0,0,0,0,0,0,0.0,0,80.887,2.7793,0.0344,0.9988,,31.0,12.4,93.0,0.0,0.0,0.0,332.64,1145.7,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.0631,3,,0.0631,-0.0631,,,,3478,2128,0,0,csma_ca_lite,28,28,0,True,16,335,0,0,0.0,0.0,0.016831,0.081366,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1192,335,3686,-7.9625,-57.7937,channel_aware_adaptive,20.0,20.0,20.0,19.1667,4,2,2,-87.5901,0.475,192,173,190,116,2,distributed,0,0,0,0,0,0,0,,deterministic,29,6020029
voi_baseline,20,109,267,5232,2071,267,1804,0.1289,0.5186,0.3525,0.0,0.0,620.9533,0.0,0,0,0,0,0,0,0.0,0,31.0477,2.1867,0.0704,0.9951,,31.0,12.4,93.0,0.0,0.0,0.0,108.7733,372.78,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.0631,3,,0.0631,-0.0631,,,,1074,730,0,0,csma_ca_lite,6,6,0,True,16,109,0,0,0.0,0.0,0.007643,0.029442,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1289,109,1159,-4.1034,-55.2951,channel_aware_adaptive,19.5,10.0,20.0,19.5238,1,0,1,-87.3702,0.5375,56,50,56,40,0,distributed,0,0,0,0,0,0,0,,deterministic,29,6020029
dstep,20,31,75,1488,589,75,514,0.1273,0.5535,0.3192,0.0,0.0,369.5955,0.0,0,0,0,0,0,0,0.0,0,18.4798,0.7509,0.0406,0.9984,,31.0,12.4,93.0,21.0,55.04,17.2,30.9355,106.02,3.0,ideal,,,,20,0,,,,,,,,1.0,0.65,0.7879,1.0,0.65,0.7879,0.85,0.0,0.0,0,1,1,0.45,0.0631,3,3.5846,2.5692,-2.5692,35.2604,3.3086,1.4433,326,188,0,75,csma_ca_lite,1,1,0,True,16,31,0,1,7.5e-05,0.002328,0.004278,0.0288,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1273,31,342,-3.161,-56.9225,channel_aware_adaptive,19.5,10.0,20.0,19.5238,1,0,1,-88.3257,0.4125,19,16,18,6,1,distributed,0,0,0,0,0,0,0,,deterministic,29,6020029
dstep_payoff,20,40,113,1920,760,113,647,0.1487,0.4474,0.4039,0.0,0.0,354.3018,8.68,868,81,632,133,22,632,21.9542,23,17.7151,0.5493,0.031,0.999,,31.0,12.4,93.0,21.0,6.48,2.025,39.9168,136.8,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.0633,3,1.1633,-1.2715,1.2715,27.2528,6.2029,0.7417,340,307,0,115,csma_ca_lite,3,3,0,True,16,40,0,1,0.000228,0.003288,0.006144,0.017436,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1487,40,361,-1.5631,-54.1095,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-87.6793,0.6375,19,16,19,11,0,distributed,0,0,0,0,0,0,0,,deterministic,29,6020029
periodic,50,1500,6660,72000,73500,6660,66840,0.0906,0.6618,0.2476,0.0,0.0,14823.3374,0.0,0,0,0,0,0,0,0.0,0,296.4667,1.6473,0.0056,1.0,,77.5,31.0,0.0,0.0,0.0,0.0,1477.3374,13230.0,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.5963,13,,-0.5963,0.5963,,,,48641,18199,0,0,csma_ca_lite,228,228,0,True,16,1500,0,0,0.0,0.0,0.022967,0.084145,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0906,1500,51254,-10.3079,-65.7969,channel_aware_adaptive,19.6,10.0,20.0,17.7273,38,18,20,-84.3541,0.52,891,789,891,343,0,distributed,0,0,0,0,0,0,0,,deterministic,28,6050028
event_driven,50,868,3965,41664,42532,3965,38567,0.0932,0.6685,0.2383,0.0,0.0,8624.649,0.0,0,0,0,0,0,0,0.0,0,172.493,2.4783,0.0144,0.9998,,77.5,31.0,0.0,0.0,0.0,0.0,852.889,7655.76,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.5963,13,,-0.5963,0.5963,,,,28433,10134,0,0,csma_ca_lite,89,89,0,True,16,868,0,0,0.0,0.0,0.019469,0.084116,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0932,868,30037,-9.3416,-64.0199,channel_aware_adaptive,19.8,10.0,20.0,18.6567,17,8,9,-84.7283,0.495,529,445,529,179,0,distributed,0,0,0,0,0,0,0,,deterministic,28,6050028
send_on_delta,50,385,1877,18480,18865,1877,16988,0.0995,0.6412,0.2593,0.0,0.0,3892.157,0.0,0,0,0,0,0,0,0.0,0,77.8431,1.622,0.0208,0.9996,,77.5,31.0,0.0,0.0,0.0,0.0,380.457,3395.7,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.5963,13,,-0.5963,0.5963,,,,12096,4892,0,0,csma_ca_lite,23,23,0,True,16,385,0,0,0.0,0.0,0.01098,0.049064,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0995,385,12740,-7.213,-56.531,channel_aware_adaptive,19.8,10.0,20.0,19.1525,9,4,5,-85.0637,0.595,231,192,231,86,0,distributed,0,0,0,0,0,0,0,,deterministic,28,6050028
teen_like,50,481,2254,23088,23569,2254,21315,0.0956,0.6585,0.2459,0.0,0.0,4831.3509,0.0,0,0,0,0,0,0,0.0,0,96.627,1.7733,0.0184,0.9997,,77.5,31.0,0.0,0.0,0.0,0.0,472.9309,4242.42,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.5963,13,,-0.5963,0.5963,,,,15520,5795,0,0,csma_ca_lite,34,34,0,True,16,481,0,0,0.0,0.0,0.01382,0.084145,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0956,481,16464,-7.6251,-59.9088,channel_aware_adaptive,19.6,10.0,20.0,18.75,14,6,8,-85.2377,0.525,293,235,293,100,0,distributed,0,0,0,0,0,0,0,,deterministic,28,6050028
distributed_edge,50,868,3965,41664,42532,3965,38567,0.0932,0.6685,0.2383,0.0,0.0,8857.149,0.0,0,0,0,0,0,0,0.0,0,177.143,2.4783,0.014,0.9998,,77.5,31.0,232.5,0.0,0.0,0.0,852.889,7655.76,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.5923,13,,-0.5923,0.5923,,,,28433,10134,0,0,csma_ca_lite,89,89,0,True,16,868,0,0,0.0,0.0,0.019469,0.084116,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0932,868,30037,-9.3416,-64.0199,channel_aware_adaptive,19.8,10.0,20.0,18.6567,17,8,9,-84.7283,0.495,529,445,529,179,0,distributed,0,0,0,0,0,0,0,,deterministic,28,6050028
voi_baseline,50,308,1443,14784,15092,1443,13649,0.0956,0.6678,0.2366,0.0,0.0,3369.093,0.0,0,0,0,0,0,0,0.0,0,67.3819,1.8486,0.0274,0.9992,,77.5,31.0,232.5,0.0,0.0,0.0,304.033,2716.56,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.5923,13,,-0.5923,0.5923,,,,10078,3571,0,0,csma_ca_lite,18,18,0,True,16,308,0,0,0.0,0.0,0.009261,0.044756,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0956,308,10682,-7.3464,-55.5334,channel_aware_adaptive,19.6,10.0,20.0,19.1379,8,3,5,-85.4065,0.465,186,144,186,70,0,distributed,0,0,0,0,0,0,0,,deterministic,28,6050028
dstep,50,103,506,4944,5047,506,4541,0.1003,0.6283,0.2714,0.0,0.0,1626.7734,0.0,0,0,0,0,0,0,0.0,0,32.5355,0.6075,0.0187,0.9997,,77.5,31.0,232.5,52.5,164.4,51.375,101.5384,908.46,7.5,ideal,,,,50,0,,,,,,,,1.0,0.98,0.9899,1.0,0.98,0.9899,1.0,0.0,0.0,0,1,1,1.0,-0.5923,13,0.8831,-1.9595,1.9595,37.952,8.4562,1.1331,3171,1370,0,506,csma_ca_lite,10,10,0,True,16,103,0,1,0.000491,0.014333,0.006869,0.026847,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1003,103,3381,-4.9276,-53.8294,channel_aware_adaptive,19.4,10.0,20.0,19.434,3,0,3,-85.1635,0.7092,63,49,63,26,0,distributed,0,0,0,0,0,0,0,,deterministic,28,6050028
dstep_payoff,50,109,557,5232,5341,557,4784,0.1043,0.6156,0.2801,0.0,0.0,1544.3975,27.25,2725,442,1615,499,169,1615,166.5695,146,30.8879,0.4215,0.0136,0.9998,,77.5,31.0,232.5,52.5,35.36,11.05,108.3575,961.38,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.5921,13,1.3279,-1.7621,1.7621,36.5341,7.6436,1.2209,3288,1496,0,559,csma_ca_lite,16,16,0,True,16,109,0,1,0.000426,0.015436,0.00616,0.017659,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1043,109,3479,-5.0391,-52.7906,channel_aware_adaptive,19.4,10.0,20.0,19.434,3,0,3,-84.5772,0.67,64,53,64,26,0,distributed,0,0,0,0,0,0,0,,deterministic,28,6050028
