policy,nodes,tx_packets,rx_packets,bytes_tx,link_delivery_attempts,link_delivery_successes,link_delivery_failures,link_pdr,collision_loss_rate,channel_loss_rate,sensitivity_loss_rate,out_of_range_loss_rate,energy_mj,energy_payoff_mj,payoff_decisions,payoff_compute_accepted,payoff_compute_rejected,payoff_transmit_accepted,payoff_transmit_rejected,payoff_optional_compute_skipped,payoff_estimated_tx_energy_saved_mj,payoff_reliability_overrides,energy_per_node_mean_mj,energy_per_node_std_mj,energy_cv,energy_jain_fairness,battery_residual_jain_fairness,energy_sense_mj,energy_preprocess_mj,energy_infer_mj,energy_consensus_mj,energy_estimate_mj,energy_prediction_mj,energy_tx_mj,energy_rx_mj,energy_idle_mj,battery_mode,battery_capacity_mah,battery_voltage_v,battery_initial_energy_mj_per_node,battery_alive_nodes,battery_dead_nodes,battery_mean_remaining_pct,battery_fnd_time_s,battery_hnd_time_s,battery_lnd_time_s,battery_mean_estimated_lifetime_s,battery_min_estimated_lifetime_s,battery_max_estimated_lifetime_s,precision,recall,f1,confirmation_precision,confirmation_recall,confirmation_f1,awareness_recall,false_confirmation_rate,false_awareness_rate,network_false_alarm,event_level_confirmed,event_level_alerted,dcr,mean_detection_delay_s,pre_event_local_detections,mean_confirmation_delay_s,mean_alert_delay_s,mean_lead_time_s,mean_origin_error_m,mean_speed_error_m_s,mean_eta_error_s,collisions,channel_losses,below_sensitivity,suppressed_tx,mac_mode,mac_cca_busy,mac_backoff_events,mac_access_drops,mac_queue_enabled,mac_queue_capacity,mac_queue_enqueued,mac_queue_drops,mac_max_queue_depth,mean_mac_queue_delay_s,max_mac_queue_delay_s,mean_mac_service_time_s,max_mac_service_time_s,mac_reliability_enabled,mac_max_retries,mac_retry_tx_frames,mac_retries_scheduled,mac_retry_exhausted,mac_ack_timeouts,mac_ack_tx_frames,mac_ack_rx_frames,mac_ack_losses,mac_ack_collisions,mac_ack_channel_losses,mac_ack_below_sensitivity,mac_duplicate_data_rx,mac_retry_tx_energy_mj,mac_ack_energy_mj,mac_unicast_frames_started,mac_unicast_frames_success,mac_unicast_frames_failed,mac_unicast_queue_drops,mac_unicast_delivery_ratio,mac_unicast_confirmed_delivery_ratio,mac_unicast_data_frames_received,mac_unicast_data_delivery_ratio,mac_reliable_frames_started,mac_reliable_frames_success,mac_reliable_frames_failed,mac_reliable_queue_drops,mac_reliable_delivery_ratio,mac_reliable_data_frames_received,mac_reliable_data_delivery_ratio,mac_pending_requests,physical_link_pdr_per_attempt,physical_tx_frames,interfered_receptions,mean_sinr_db,min_sinr_db,radio_control_mode,mean_tx_power_dbm,min_tx_power_dbm,max_tx_power_dbm,mean_power_history_dbm,power_changes,power_increases,power_decreases,mean_feedback_rssi_dbm,mean_feedback_success_rate,radio_backoff_actions,radio_wait_actions,radio_congestion_events,radio_coverage_events,radio_channel_loss_events,communication_architecture,routing_packets,routing_sink_data_arrivals,routing_delivered,routing_no_route,routing_hops_attempted,routing_hops_successful,routing_hops_failed,mean_route_hops_delivered,event_model,run,seed
send_on_delta,20,144,326,6912,2736,326,2410,0.1192,0.5435,0.3374,0.0,0.0,680.5015,0.0,0,0,0,0,0,0,0.0,0,34.0251,1.6296,0.0479,0.9977,,31.0,12.4,0.0,0.0,0.0,0.0,141.6215,492.48,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.4625,3,,0.4625,-0.4625,,,,1487,923,0,0,csma_ca_lite,12,12,0,True,16,144,0,0,0.0,0.0,0.00865,0.03141,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1192,144,1615,-5.3531,-56.5791,channel_aware_adaptive,20.0,20.0,20.0,18.8462,6,3,3,-88.8273,0.45,78,69,78,49,0,distributed,0,0,0,0,0,0,0,,deterministic,7,6020007
teen_like,20,184,394,8832,3496,394,3102,0.1127,0.5521,0.3352,0.0,0.0,855.9709,0.0,0,0,0,0,0,0,0.0,0,42.7985,2.412,0.0564,0.9968,,31.0,12.4,0.0,0.0,0.0,0.0,180.2909,629.28,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.4625,3,,0.4625,-0.4625,,,,1930,1172,0,0,csma_ca_lite,12,12,0,True,16,184,0,0,0.0,0.0,0.011614,0.080268,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1127,184,2071,-5.9816,-62.8402,channel_aware_adaptive,19.0,10.0,20.0,18.0,10,4,6,-88.1178,0.4,106,91,105,62,1,distributed,0,0,0,0,0,0,0,,deterministic,7,6020007
distributed_edge,20,331,733,15888,6289,733,5556,0.1166,0.5441,0.3393,0.0,0.0,1594.2471,0.0,0,0,0,0,0,0,0.0,0,79.7124,2.289,0.0287,0.9992,,31.0,12.4,93.0,0.0,0.0,0.0,322.8271,1132.02,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.4665,3,,0.4665,-0.4665,,,,3422,2134,0,0,csma_ca_lite,47,47,0,True,16,331,0,0,0.0,0.0,0.015847,0.081865,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1166,331,3648,-8.1446,-60.6298,channel_aware_adaptive,19.5,10.0,20.0,17.3171,21,10,11,-87.2679,0.4625,184,163,184,112,0,distributed,0,0,0,0,0,0,0,,deterministic,7,6020007
voi_baseline,20,106,282,5088,2014,282,1732,0.14,0.5104,0.3496,0.0,0.0,606.8679,0.0,0,0,0,0,0,0,0.0,0,30.3434,1.8636,0.0614,0.9962,,31.0,12.4,93.0,0.0,0.0,0.0,104.9479,362.52,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.4665,3,,0.4665,-0.4665,,,,1028,704,0,0,csma_ca_lite,12,12,0,True,16,106,0,0,0.0,0.0,0.007187,0.040957,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.14,106,1140,-4.1495,-54.0076,channel_aware_adaptive,19.5,10.0,20.0,19.1304,3,1,2,-87.5081,0.4125,56,48,55,36,1,distributed,0,0,0,0,0,0,0,,deterministic,7,6020007
dstep,20,36,90,1728,684,90,594,0.1316,0.5643,0.3041,0.0,0.0,392.9535,0.0,0,0,0,0,0,0,0.0,0,19.6477,0.5441,0.0277,0.9992,,31.0,12.4,93.0,21.0,56.64,17.7,35.0935,123.12,3.0,ideal,,,,20,0,,,,,,,,1.0,0.9,0.9474,1.0,0.9,0.9474,1.0,0.0,0.0,0,1,1,0.75,0.4665,3,2.3349,0.7762,-0.7762,43.3488,5.451,0.7449,386,208,0,90,csma_ca_lite,4,4,0,True,16,36,0,1,0.000162,0.000728,0.005215,0.017632,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1316,36,437,-4.2806,-51.9091,channel_aware_adaptive,19.5,10.0,20.0,19.1304,3,1,2,-88.1729,0.5875,20,13,20,12,0,distributed,0,0,0,0,0,0,0,,deterministic,7,6020007
dstep_payoff,20,42,119,2016,798,119,679,0.1491,0.4135,0.4373,0.0,0.0,363.7868,8.8,880,90,629,127,34,629,33.5135,57,18.1893,0.3784,0.0208,0.9996,,31.0,12.4,93.0,21.0,7.2,2.25,41.4968,143.64,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.4667,3,1.3667,-0.4237,0.4237,42.7695,11.5515,0.872,330,349,0,119,csma_ca_lite,7,7,0,True,16,42,0,1,0.000497,0.012573,0.00574,0.017632,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1491,42,361,-1.5317,-52.8755,channel_aware_adaptive,19.5,10.0,20.0,19.5238,1,0,1,-87.5513,0.65,17,15,17,16,0,distributed,0,0,0,0,0,0,0,,deterministic,7,6020007
periodic,50,1500,6584,72000,73500,6584,66916,0.0896,0.6686,0.2418,0.0,0.0,14789.6576,0.0,0,0,0,0,0,0,0.0,0,295.7932,2.2486,0.0076,0.9999,,77.5,31.0,0.0,0.0,0.0,0.0,1443.6576,13230.0,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.8657,15,,-0.8657,0.8657,,,,49145,17771,0,0,csma_ca_lite,285,285,0,True,16,1500,0,0,0.0,0.0,0.020836,0.084185,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0896,1500,51842,-10.8608,-64.2053,channel_aware_adaptive,19.0,10.0,20.0,16.4331,107,51,56,-83.8558,0.5,887,750,887,277,0,distributed,0,0,0,0,0,0,0,,deterministic,6,6050006
event_driven,50,854,3844,40992,41846,3844,38002,0.0919,0.6761,0.232,0.0,0.0,8471.8135,0.0,0,0,0,0,0,0,0.0,0,169.4363,2.3144,0.0137,0.9998,,77.5,31.0,0.0,0.0,0.0,0.0,823.5335,7532.28,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.8657,15,,-0.8657,0.8657,,,,28292,9710,0,0,csma_ca_lite,134,134,0,True,16,854,0,0,0.0,0.0,0.017088,0.084148,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0919,854,30037,-9.367,-62.179,channel_aware_adaptive,18.6,10.0,20.0,16.9027,63,28,35,-83.796,0.65,506,412,506,150,0,distributed,0,0,0,0,0,0,0,,deterministic,6,6050006
send_on_delta,50,394,1886,18912,19306,1886,17420,0.0977,0.6611,0.2412,0.0,0.0,3971.3707,0.0,0,0,0,0,0,0,0.0,0,79.4274,1.8419,0.0232,0.9995,,77.5,31.0,0.0,0.0,0.0,0.0,380.2907,3475.08,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.8657,15,,-0.8657,0.8657,,,,12764,4656,0,0,csma_ca_lite,54,54,0,True,16,394,0,0,0.0,0.0,0.010715,0.069865,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0977,394,13622,-7.6639,-62.1666,channel_aware_adaptive,19.4,10.0,20.0,17.8313,33,15,18,-84.3107,0.615,221,181,221,74,0,distributed,0,0,0,0,0,0,0,,deterministic,6,6050006
teen_like,50,479,2218,22992,23471,2218,21253,0.0945,0.6608,0.2447,0.0,0.0,4800.9043,0.0,0,0,0,0,0,0,0.0,0,96.0181,2.0097,0.0209,0.9996,,77.5,31.0,0.0,0.0,0.0,0.0,460.1243,4224.78,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.8657,15,,-0.8657,0.8657,,,,15509,5744,0,0,csma_ca_lite,57,57,0,True,16,479,0,0,0.0,0.0,0.013042,0.079603,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0945,479,16513,-8.0094,-61.443,channel_aware_adaptive,19.4,10.0,20.0,17.6404,39,18,21,-83.7281,0.68,278,214,278,89,0,distributed,0,0,0,0,0,0,0,,deterministic,6,6050006
distributed_edge,50,854,3844,40992,41846,3844,38002,0.0919,0.6761,0.232,0.0,0.0,8704.3135,0.0,0,0,0,0,0,0,0.0,0,174.0863,2.3144,0.0133,0.9998,,77.5,31.0,232.5,0.0,0.0,0.0,823.5335,7532.28,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.8617,15,,-0.8617,0.8617,,,,28292,9710,0,0,csma_ca_lite,134,134,0,True,16,854,0,0,0.0,0.0,0.017088,0.084148,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0919,854,30037,-9.367,-62.179,channel_aware_adaptive,18.6,10.0,20.0,16.9027,63,28,35,-83.796,0.65,506,412,506,150,0,distributed,0,0,0,0,0,0,0,,deterministic,6,6050006
voi_baseline,50,318,1535,15264,15582,1535,14047,0.0985,0.6645,0.237,0.0,0.0,3460.2036,0.0,0,0,0,0,0,0,0.0,0,69.2041,2.1443,0.031,0.999,,77.5,31.0,232.5,0.0,0.0,0.0,306.9436,2804.76,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.8617,15,,-0.8617,0.8617,,,,10354,3693,0,0,csma_ca_lite,28,28,0,True,16,318,0,0,0.0,0.0,0.01024,0.078871,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0985,318,11025,-6.9967,-63.8692,channel_aware_adaptive,18.6,10.0,20.0,18.0282,21,7,14,-84.3728,0.64,185,142,185,58,0,distributed,0,0,0,0,0,0,0,,deterministic,6,6050006
dstep,50,102,602,4896,4998,602,4396,0.1204,0.5456,0.3339,0.0,0.0,1625.893,0.0,0,0,0,0,0,0,0.0,0,32.5179,0.5412,0.0166,0.9997,,77.5,31.0,232.5,52.5,172.16,53.8,99.293,899.64,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.8617,15,0.6583,-3.3307,3.3307,39.7325,8.2625,1.0695,2727,1669,0,602,csma_ca_lite,17,17,0,True,16,102,0,1,0.000722,0.014671,0.005039,0.017708,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1204,102,2940,-3.754,-53.9281,channel_aware_adaptive,19.4,10.0,20.0,18.9831,9,3,6,-83.9915,0.72,46,39,46,18,0,distributed,0,0,0,0,0,0,0,,deterministic,6,6050006
dstep_payoff,50,110,532,5280,5390,532,4858,0.0987,0.654,0.2473,0.0,0.0,1548.3988,26.78,2678,399,1633,484,162,1633,159.1682,122,30.968,0.494,0.016,0.9997,,77.5,31.0,232.5,52.5,31.92,9.975,108.5238,970.2,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.8615,15,1.3385,-0.8673,0.8673,39.8527,9.4188,1.1974,3525,1333,0,536,csma_ca_lite,28,28,0,True,16,110,0,1,0.000409,0.012788,0.005818,0.026361,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0987,110,3773,-5.4402,-56.0811,channel_aware_adaptive,19.4,10.0,20.0,19.2727,5,1,4,-83.3422,0.72,57,45,57,14,0,distributed,0,0,0,0,0,0,0,,deterministic,6,6050006
